strategy,events_raw,events_kept,events_purged,family,symbol,source_file,horizon_ms,meta_symbol,meta_direction,meta_ret_threshold,meta_oi_threshold,meta_entry_delay_min,meta_exit_hold_h,meta_n_events,meta_mean_net_bp,meta_median_net_bp,meta_win_rate,meta_std_bp,meta_t_stat,meta_null_percentile,meta_edge_vs_null_bp,meta_exploratory_uncorrected_flag,meta_inference_scope,meta_year_breakdown
eth_long_ret-2_oi-1_entry0_exit24h,297,250,47,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry0_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.01,0.0,24.0,297.0,12.726468709328437,5.826580619064504,0.5050505050505051,371.22174142395687,0.5908166624846165,83.5,17.45771577538404,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -0.8839007935208575}, ""2024"": {""n"": 89, ""mean_bp"": 47.73966872265026}, ""2025"": {""n"": 105, ""mean_bp"": -10.020648575949686}, ""2026"": {""n"": 47, ""mean_bp"": 13.459515643969308}}"
eth_long_ret-2_oi-1_entry0_exit72h,296,169,127,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry0_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.01,0.0,72.0,296.0,0.3422608550233198,-28.259284245348724,0.4729729729729729,614.3627576930174,0.0095846929659036,37.5,-8.169502160125838,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 77.47515929664421}, ""2024"": {""n"": 89, ""mean_bp"": 11.5278426194869}, ""2025"": {""n"": 105, ""mean_bp"": -18.654348697422307}, ""2026"": {""n"": 46, ""mean_bp"": -71.83850190065574}}"
eth_long_ret-2_oi-1_entry30_exit4h,297,297,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry30_exit4h.csv,14400000,ETHUSDT,long,-0.02,-0.01,30.0,4.0,297.0,-20.85317253199936,-5.803663814480263,0.4848484848484848,190.14702670520447,-1.8899957269622276,15.0,-7.886881372216811,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -3.4858841969178207}, ""2024"": {""n"": 89, ""mean_bp"": -4.580021467020248}, ""2025"": {""n"": 105, ""mean_bp"": -44.20828539504857}, ""2026"": {""n"": 47, ""mean_bp"": -20.18491170067045}}"
eth_long_ret-2_oi-1_entry30_exit24h,297,250,47,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry30_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.01,30.0,24.0,297.0,14.294140510799458,5.13723591749017,0.5050505050505051,363.9887946373537,0.6767811552373362,85.5,19.644844747096396,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -21.623479450855843}, ""2024"": {""n"": 89, ""mean_bp"": 53.851971459955905}, ""2025"": {""n"": 105, ""mean_bp"": 7.733536376392841}, ""2026"": {""n"": 47, ""mean_bp"": -3.161110606424624}}"
eth_long_ret-2_oi-1_entry30_exit72h,296,169,127,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry30_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.01,30.0,72.0,296.0,6.202728733933318,-28.33310692421086,0.4729729729729729,617.5007285636203,0.1728188733854376,44.0,-0.7203737006027664,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 61.781499686459526}, ""2024"": {""n"": 89, ""mean_bp"": 18.942504888333346}, ""2025"": {""n"": 105, ""mean_bp"": 7.403023876806984}, ""2026"": {""n"": 46, ""mean_bp"": -88.84688520269292}}"
eth_long_ret-2_oi-1_entry60_exit4h,297,297,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry60_exit4h.csv,14400000,ETHUSDT,long,-0.02,-0.01,60.0,4.0,297.0,-30.599797736312148,-14.822106442232018,0.4343434343434343,189.71092150161857,-2.779741730359018,1.0,-18.61693700075555,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -7.858653637902421}, ""2024"": {""n"": 89, ""mean_bp"": -10.958089293175824}, ""2025"": {""n"": 105, ""mean_bp"": -63.4128681667339}, ""2026"": {""n"": 47, ""mean_bp"": -21.58370679494606}}"
eth_long_ret-2_oi-1_entry60_exit24h,297,250,47,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry60_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.01,60.0,24.0,297.0,1.7597149884187329,-12.669665965218556,0.4814814814814814,372.6954736845023,0.0813703978566217,62.5,7.261031022142129,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -23.69291945509926}, ""2024"": {""n"": 89, ""mean_bp"": 38.7207385252711}, ""2025"": {""n"": 105, ""mean_bp"": -4.639782666252308}, ""2026"": {""n"": 47, ""mean_bp"": -23.607015058440755}}"
eth_long_ret-2_oi-1_entry60_exit72h,296,169,127,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-1_entry60_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.01,60.0,72.0,296.0,-0.2989667402356479,-40.422800264895855,0.4797297297297297,603.7759543834009,-0.0085190843552586,34.5,-12.537032304138398,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 49.28586228442631}, ""2024"": {""n"": 89, ""mean_bp"": 7.52076685208112}, ""2025"": {""n"": 105, ""mean_bp"": -1.9152321869482052}, ""2026"": {""n"": 46, ""mean_bp"": -72.10328941833227}}"
eth_long_ret-2_oi-2_entry0_exit4h,165,165,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry0_exit4h.csv,14400000,ETHUSDT,long,-0.02,-0.02,0.0,4.0,165.0,-12.31083076255898,16.883548124926996,0.5696969696969697,207.61082858322868,-0.7616918898729835,52.5,0.0251704088518529,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 27.21476698307723}, ""2024"": {""n"": 48, ""mean_bp"": 8.584917420412632}, ""2025"": {""n"": 52, ""mean_bp"": -65.1626241782843}, ""2026"": {""n"": 20, ""mean_bp"": -13.978558448486547}}"
eth_long_ret-2_oi-2_entry0_exit24h,165,155,10,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry0_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.02,0.0,24.0,165.0,21.25485596601603,-14.827603768779328,0.4727272727272727,352.19919411211765,0.775196459485909,86.0,24.8254395769589,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 36.44459365657342}, ""2024"": {""n"": 48, ""mean_bp"": 79.61331082321236}, ""2025"": {""n"": 52, ""mean_bp"": 3.6316429399314925}, ""2026"": {""n"": 20, ""mean_bp"": -107.16199162718947}}"
eth_long_ret-2_oi-2_entry0_exit72h,165,116,49,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry0_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.02,0.0,72.0,165.0,24.89166787704532,-43.9149320854053,0.4666666666666667,591.9397097458213,0.5401551169608654,64.0,14.217946979461876,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 75.94882068824396}, ""2024"": {""n"": 48, ""mean_bp"": 114.30104754122523}, ""2025"": {""n"": 52, ""mean_bp"": -13.105554382293175}, ""2026"": {""n"": 20, ""mean_bp"": -205.77665926790323}}"
eth_long_ret-2_oi-2_entry30_exit4h,165,165,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry30_exit4h.csv,14400000,ETHUSDT,long,-0.02,-0.02,30.0,4.0,165.0,-22.71193619774357,-5.495427010332886,0.4727272727272727,193.23625249370585,-1.50975864521758,9.5,-11.659216986668396,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 14.356323944335605}, ""2024"": {""n"": 48, ""mean_bp"": -11.089551845513746}, ""2025"": {""n"": 52, ""mean_bp"": -54.860240227198766}, ""2026"": {""n"": 20, ""mean_bp"": -50.42365348618976}}"
eth_long_ret-2_oi-2_entry30_exit24h,165,155,10,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry30_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.02,30.0,24.0,165.0,8.961646118353983,2.045651688714191,0.503030303030303,343.69463153523145,0.3349322861510809,72.0,14.09949774507091,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 15.388901280888609}, ""2024"": {""n"": 48, ""mean_bp"": 71.94679859708779}, ""2025"": {""n"": 52, ""mean_bp"": 6.367494799926984}, ""2026"": {""n"": 20, ""mean_bp"": -149.9192505183999}}"
eth_long_ret-2_oi-2_entry30_exit72h,165,116,49,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry30_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.02,30.0,72.0,165.0,23.841154484489277,-46.5062025645817,0.4727272727272727,594.9332132654426,0.5147555514950075,53.5,4.0654192927171415,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 58.985730855465526}, ""2024"": {""n"": 48, ""mean_bp"": 108.18326220092534}, ""2025"": {""n"": 52, ""mean_bp"": 6.211199146133151}, ""2026"": {""n"": 20, ""mean_bp"": -211.81731698992797}}"
eth_long_ret-2_oi-2_entry60_exit4h,165,165,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry60_exit4h.csv,14400000,ETHUSDT,long,-0.02,-0.02,60.0,4.0,165.0,-30.498795366883463,-11.947628303411882,0.4424242424242424,198.49346382607936,-1.973687759310793,2.5,-18.20856691144457,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 4.795124485475747}, ""2024"": {""n"": 48, ""mean_bp"": 4.677196122595845}, ""2025"": {""n"": 52, ""mean_bp"": -90.80547150779977}, ""2026"": {""n"": 20, ""mean_bp"": -37.53513664305972}}"
eth_long_ret-2_oi-2_entry60_exit24h,165,155,10,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry60_exit24h.csv,86400000,ETHUSDT,long,-0.02,-0.02,60.0,24.0,165.0,1.3916276386818192,-11.5801122455632,0.4727272727272727,349.79390782953806,0.0511037507562246,59.5,6.857184313373439,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 4.092257682021862}, ""2024"": {""n"": 48, ""mean_bp"": 58.29761556628574}, ""2025"": {""n"": 52, ""mean_bp"": -2.9386138601066345}, ""2026"": {""n"": 20, ""mean_bp"": -130.00053308823277}}"
eth_long_ret-2_oi-2_entry60_exit72h,165,116,49,liq_reversion,ETHUSDT,events_eth_long_ret-2_oi-2_entry60_exit72h.csv,259200000,ETHUSDT,long,-0.02,-0.02,60.0,72.0,165.0,14.917797121189007,-56.59226083840994,0.4606060606060606,584.8296789443897,0.3276553507491109,62.0,10.793670515737409,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 36.9282097341638}, ""2024"": {""n"": 48, ""mean_bp"": 110.91732011038776}, ""2025"": {""n"": 52, ""mean_bp"": -2.3720045223384223}, ""2026"": {""n"": 20, ""mean_bp"": -220.05100215890988}}"
eth_long_ret-2_oinone_entry0_exit4h,1081,1081,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry0_exit4h.csv,14400000,ETHUSDT,long,-0.02,,0.0,4.0,1081.0,-15.36448454670013,1.5908177507635417,0.5041628122109159,242.1860595534487,-2.085843405986002,28.5,-3.5075550873785595,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": -19.58269212392505}, ""2022"": {""n"": 243, ""mean_bp"": -16.481476661801228}, ""2023"": {""n"": 78, ""mean_bp"": 19.855864647127568}, ""2024"": {""n"": 158, ""mean_bp"": -4.576374374211724}, ""2025"": {""n"": 181, ""mean_bp"": -32.4908199583819}, ""2026"": {""n"": 86, ""mean_bp"": -11.496034692251449}}"
eth_long_ret-2_oinone_entry0_exit24h,1081,752,329,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry0_exit24h.csv,86400000,ETHUSDT,long,-0.02,,0.0,24.0,1081.0,18.41259012584426,38.87004420181596,0.5337650323774283,518.8131572770942,1.1668546230385746,93.0,18.171105248944063,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 62.67498372830031}, ""2022"": {""n"": 243, ""mean_bp"": -47.94570645134485}, ""2023"": {""n"": 78, ""mean_bp"": 33.76297504333273}, ""2024"": {""n"": 158, ""mean_bp"": 77.46724347195901}, ""2025"": {""n"": 181, ""mean_bp"": -11.500465797562084}, ""2026"": {""n"": 86, ""mean_bp"": -25.965757765777955}}"
eth_long_ret-2_oinone_entry0_exit72h,1080,398,682,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry0_exit72h.csv,259200000,ETHUSDT,long,-0.02,,0.0,72.0,1080.0,52.88663701238147,63.37811008730277,0.5314814814814814,843.1045406775148,2.061467067345484,92.0,29.001872487148965,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 194.67998114470353}, ""2022"": {""n"": 243, ""mean_bp"": -76.2616169509385}, ""2023"": {""n"": 78, ""mean_bp"": 114.45182332909881}, ""2024"": {""n"": 158, ""mean_bp"": 86.19380618535178}, ""2025"": {""n"": 181, ""mean_bp"": -29.29988842369466}, ""2026"": {""n"": 85, ""mean_bp"": -80.13219509755534}}"
eth_long_ret-2_oinone_entry30_exit4h,1081,1081,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry30_exit4h.csv,14400000,ETHUSDT,long,-0.02,,30.0,4.0,1081.0,-19.83899864417591,-4.602616468360342,0.4884366327474561,232.550662894831,-2.8048846962549745,4.0,-7.796542696449993,True,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": -15.37420517195333}, ""2022"": {""n"": 243, ""mean_bp"": -25.695871034926896}, ""2023"": {""n"": 78, ""mean_bp"": 9.342429005793255}, ""2024"": {""n"": 158, ""mean_bp"": -17.327477002460633}, ""2025"": {""n"": 181, ""mean_bp"": -29.29334114511346}, ""2026"": {""n"": 86, ""mean_bp"": -31.864831268140854}}"
eth_long_ret-2_oinone_entry30_exit24h,1081,752,329,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry30_exit24h.csv,86400000,ETHUSDT,long,-0.02,,30.0,24.0,1081.0,15.554874504777558,26.867814014562413,0.5272895467160037,514.830167236008,0.9933799073846468,89.0,16.63643970951613,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 62.98790244132236}, ""2022"": {""n"": 243, ""mean_bp"": -44.724525078379344}, ""2023"": {""n"": 78, ""mean_bp"": 14.54740481391298}, ""2024"": {""n"": 158, ""mean_bp"": 61.667472408244194}, ""2025"": {""n"": 181, ""mean_bp"": -7.020894705926006}, ""2026"": {""n"": 86, ""mean_bp"": -35.1795890505519}}"
eth_long_ret-2_oinone_entry30_exit72h,1080,398,682,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry30_exit72h.csv,259200000,ETHUSDT,long,-0.02,,30.0,72.0,1080.0,47.76384939202392,51.71254379355129,0.5416666666666666,853.294177289169,1.8395534699465237,90.5,25.29677459075041,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 189.63510931370004}, ""2022"": {""n"": 243, ""mean_bp"": -79.10935807965394}, ""2023"": {""n"": 78, ""mean_bp"": 93.48574881731965}, ""2024"": {""n"": 158, ""mean_bp"": 76.64616823275742}, ""2025"": {""n"": 181, ""mean_bp"": -24.032793545169714}, ""2026"": {""n"": 85, ""mean_bp"": -91.42679553174872}}"
eth_long_ret-2_oinone_entry60_exit4h,1081,1081,0,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry60_exit4h.csv,14400000,ETHUSDT,long,-0.02,,60.0,4.0,1081.0,-17.701041913676374,-5.308705885337815,0.482886216466235,234.81835433038512,-2.478447006290226,14.000000000000002,-5.418049590106245,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": -5.118186456552182}, ""2022"": {""n"": 243, ""mean_bp"": -31.332451565055205}, ""2023"": {""n"": 78, ""mean_bp"": 4.072679604219472}, ""2024"": {""n"": 158, ""mean_bp"": -15.056262870200642}, ""2025"": {""n"": 181, ""mean_bp"": -30.087438281328165}, ""2026"": {""n"": 86, ""mean_bp"": -26.73722397846258}}"
eth_long_ret-2_oinone_entry60_exit24h,1081,752,329,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry60_exit24h.csv,86400000,ETHUSDT,long,-0.02,,60.0,24.0,1081.0,17.741983010716492,17.71765834305118,0.5226641998149861,514.4283616619653,1.1339400687883472,93.5,19.46509896513472,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 71.92025710650908}, ""2022"": {""n"": 243, ""mean_bp"": -38.045272434771576}, ""2023"": {""n"": 78, ""mean_bp"": 10.938318592893994}, ""2024"": {""n"": 158, ""mean_bp"": 67.64141842453128}, ""2025"": {""n"": 181, ""mean_bp"": -17.445907373444328}, ""2026"": {""n"": 86, ""mean_bp"": -47.11657001366015}}"
eth_long_ret-2_oinone_entry60_exit72h,1080,398,682,liq_reversion,ETHUSDT,events_eth_long_ret-2_oinone_entry60_exit72h.csv,259200000,ETHUSDT,long,-0.02,,60.0,72.0,1080.0,51.798227659480446,54.64972059093644,0.5324074074074074,854.4524756606567,1.9922272006491053,91.0,27.68303780665645,False,exploratory_uncorrected,"{""2021"": {""n"": 335, ""mean_bp"": 199.92758987774488}, ""2022"": {""n"": 243, ""mean_bp"": -73.96502227246452}, ""2023"": {""n"": 78, ""mean_bp"": 80.25881697472111}, ""2024"": {""n"": 158, ""mean_bp"": 81.51375985554743}, ""2025"": {""n"": 181, ""mean_bp"": -17.632657387601554}, ""2026"": {""n"": 85, ""mean_bp"": -105.97655433700717}}"
eth_long_ret-3_oi-1_entry0_exit4h,130,130,0,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry0_exit4h.csv,14400000,ETHUSDT,long,-0.03,-0.01,0.0,4.0,130.0,-14.269756963000496,1.505502582556785,0.5,261.01305542873445,-0.6233414717369473,49.5,-0.3647899576812907,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 39.520048559345454}, ""2024"": {""n"": 45, ""mean_bp"": 24.088371941111664}, ""2025"": {""n"": 49, ""mean_bp"": -80.3304570506674}, ""2026"": {""n"": 16, ""mean_bp"": 12.921642609731574}}"
eth_long_ret-3_oi-1_entry0_exit24h,130,116,14,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry0_exit24h.csv,86400000,ETHUSDT,long,-0.03,-0.01,0.0,24.0,130.0,76.94844166013873,40.25859270093424,0.5461538461538461,411.2973233145435,2.1331216423567367,100.0,79.09333120276348,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 67.18811152092691}, ""2024"": {""n"": 45, ""mean_bp"": 150.6277290458521}, ""2025"": {""n"": 49, ""mean_bp"": 47.07633232238774}, ""2026"": {""n"": 16, ""mean_bp"": -26.590806591303156}}"
eth_long_ret-3_oi-1_entry0_exit72h,130,91,39,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry0_exit72h.csv,259200000,ETHUSDT,long,-0.03,-0.01,0.0,72.0,130.0,105.23773420524876,96.74929831806024,0.5615384615384615,658.091053669008,1.823295996275452,98.5,91.4138869906396,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 197.66325770477556}, ""2024"": {""n"": 45, ""mean_bp"": 134.36327455565436}, ""2025"": {""n"": 49, ""mean_bp"": 89.5551980419265}, ""2026"": {""n"": 16, ""mean_bp"": -44.18198540450084}}"
eth_long_ret-3_oi-1_entry30_exit4h,130,130,0,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry30_exit4h.csv,14400000,ETHUSDT,long,-0.03,-0.01,30.0,4.0,130.0,-9.794188247663005,2.587087707642389,0.5,229.4772987806301,-0.4866316976937828,61.5,3.5622091871780324,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 35.16652548321926}, ""2024"": {""n"": 45, ""mean_bp"": -10.21941089953093}, ""2025"": {""n"": 49, ""mean_bp"": -31.631734170796943}, ""2026"": {""n"": 16, ""mean_bp"": 2.0783426867104}}"
eth_long_ret-3_oi-1_entry30_exit24h,130,116,14,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry30_exit24h.csv,86400000,ETHUSDT,long,-0.03,-0.01,30.0,24.0,130.0,62.78950965457143,90.97683058317664,0.6,402.588985861694,1.7782666286544138,99.5,68.10799936155117,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 47.20096299533206}, ""2024"": {""n"": 45, ""mean_bp"": 109.7406219413919}, ""2025"": {""n"": 49, ""mean_bp"": 69.74833211626763}, ""2026"": {""n"": 16, ""mean_bp"": -71.0862041170065}}"
eth_long_ret-3_oi-1_entry30_exit72h,130,91,39,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry30_exit72h.csv,259200000,ETHUSDT,long,-0.03,-0.01,30.0,72.0,130.0,114.44857446701356,115.62262307648854,0.5769230769230769,659.8241455111948,1.9776701554899911,97.0,99.16942895542734,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 200.93627102128266}, ""2024"": {""n"": 45, ""mean_bp"": 117.45869089088677}, ""2025"": {""n"": 49, ""mean_bp"": 133.76501495250474}, ""2026"": {""n"": 16, ""mean_bp"": -61.28359765478285}}"
eth_long_ret-3_oi-1_entry60_exit4h,130,130,0,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry60_exit4h.csv,14400000,ETHUSDT,long,-0.03,-0.01,60.0,4.0,130.0,-29.13118919363357,-15.423328464484342,0.4461538461538462,243.102869955053,-1.366280292315578,7.000000000000001,-17.986814878739317,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 27.70878439408848}, ""2024"": {""n"": 45, ""mean_bp"": -8.249346958582224}, ""2025"": {""n"": 49, ""mean_bp"": -82.44923010872414}, ""2026"": {""n"": 16, ""mean_bp"": 4.375162838096734}}"
eth_long_ret-3_oi-1_entry60_exit24h,130,116,14,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry60_exit24h.csv,86400000,ETHUSDT,long,-0.03,-0.01,60.0,24.0,130.0,40.82805106062967,33.799207425114346,0.5230769230769231,402.4394141949784,1.1567241883387973,92.5,45.98562550306205,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 32.073842245388406}, ""2024"": {""n"": 45, ""mean_bp"": 103.17117162373114}, ""2025"": {""n"": 49, ""mean_bp"": 29.294820172334177}, ""2026"": {""n"": 16, ""mean_bp"": -88.24869490863671}}"
eth_long_ret-3_oi-1_entry60_exit72h,130,91,39,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-1_entry60_exit72h.csv,259200000,ETHUSDT,long,-0.03,-0.01,60.0,72.0,130.0,90.18729981556642,84.43708343628244,0.5538461538461539,629.5335938326748,1.6334210582745818,91.5,70.73664929176,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 172.05946109231337}, ""2024"": {""n"": 45, ""mean_bp"": 110.5709982423743}, ""2025"": {""n"": 49, ""mean_bp"": 88.28371166214167}, ""2026"": {""n"": 16, ""mean_bp"": -63.65231488590101}}"
eth_long_ret-3_oi-2_entry0_exit4h,84,84,0,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-2_entry0_exit4h.csv,14400000,ETHUSDT,long,-0.03,-0.02,0.0,4.0,84.0,-2.170907658162633,19.01347431545976,0.5238095238095238,250.66979481129152,-0.0793741318356994,77.0,10.739450592330954,False,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 48.60911535099335}, ""2024"": {""n"": 27, ""mean_bp"": 28.734556548672117}, ""2025"": {""n"": 30, ""mean_bp"": -58.917770480174674}, ""2026"": {""n"": 7, ""mean_bp"": -23.262637530633558}}"
eth_long_ret-3_oi-2_entry0_exit24h,84,81,3,liq_reversion,ETHUSDT,events_eth_long_ret-3_oi-2_entry0_exit24h.csv,86400000,ETHUSDT,long,-0.03,-0.02,0.0,24.0,84.0,63.69298185357233,28.134142146228456,0.5357142857142857,362.41024358804486,1.610759716346342,96.5,67.12339639786828,True,exploratory_uncorrected,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 20, ""mean_bp"": 74.61619273383592}, ""2024"": {""n"": 27, ""mean_bp"": 130.9187992368696}, ""2025"": {""n"": 30, ""mean_bp"": 30.676560941751845}, ""2026"": {""n"": 7, ""mean_bp"": -85.31682666066834}}"
