strategy,family,symbol,fold_year,fold_type,horizon_ms,train_events,train_months,test_events,test_months,train_eligible,test_eligible,train_mean_bp,train_ci_low_bp,train_ci_high_bp,train_p_positive,train_p_two_sided,test_mean_bp,test_ci_low_bp,test_ci_high_bp,test_p_positive,test_p_two_sided,train_bh_q,train_by_q,train_family_bh_q,train_family_by_q,test_bh_q,test_by_q,test_family_bh_q,test_family_by_q,primary_selection,oos_positive,oos_survives_selection,oos_fdr_significant,selected_oos_fdr_significant,monitoring_only
btc_long_ret-2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,164,36,16,6,True,True,0.7364909535319922,-23.616967076340796,22.79322231419639,0.47126436781609193,0.9450274862568716,37.54608559133557,-21.334047658230865,84.34523956352142,0.07596201899050475,0.17341329335332334,1.0,1.0,1.0,1.0,0.4405797101449276,1.0,0.39880059970014997,1.0,False,True,False,False,False,True
btc_long_ret-2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,147,36,15,6,True,True,61.07250470751786,20.665946542562352,99.19631877414594,0.0004997501249375312,0.0029985007496251873,-94.55562226143533,-163.37839050436213,-2.3383784243615957,1.0,0.026486756621689155,0.017919611622760047,0.10939312398140767,0.016491754122938528,0.09930998422025442,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,106,36,11,6,True,True,78.61896767675796,2.625885974692429,154.73373108775496,0.022488755622188907,0.0399800099950025,-102.96246267040868,-301.9501652721358,88.24343807027265,0.8750624687656172,0.28285857071464265,0.18245422743173867,1.0,0.1679160419790105,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,114,35,7,3,True,False,6.916518509364316,-22.392141238259256,37.87092134214135,0.3308345827086457,0.6666666666666666,90.13914473422311,-47.12798114246857,234.46440944231568,0.15692153923038482,0.4192903548225887,0.8560771160811347,1.0,0.858683018041541,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,104,35,6,3,True,False,31.34315032185803,-23.738852282840053,86.65090768043747,0.11894052973513243,0.24437781109445278,230.2433511507219,-117.97585371988428,726.3899022736038,0.1549225387306347,0.4097951024487756,0.48410950774612693,1.0,0.47371142015199297,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,83,34,5,3,True,False,73.25576875754717,-5.220458546420635,147.46919627914573,0.03298350824587706,0.063968015992004,141.14209458528148,-475.1706306038448,948.4148066276693,0.367816091954023,0.7781109445277361,0.2271431851641747,1.0,0.20904412658535598,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,114,35,7,3,True,False,-2.616081169437463,-23.473061228028588,18.202926390530273,0.5882058970514743,0.7991004497751124,98.13718346243265,-11.154263887080283,239.42897693563535,0.1504247876061969,0.4107946026986507,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,104,35,6,3,True,False,27.844755540084314,-17.445560629140253,75.32933778501278,0.11894052973513243,0.22988505747126436,212.31290598078832,-169.76371224843456,680.8042840368529,0.14592703648175911,0.3843078460769615,0.48410950774612693,1.0,0.47371142015199297,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,83,34,5,3,True,False,61.44017270385064,-14.140894084203927,138.79081083206668,0.06096951524237881,0.12193903048475763,112.56635516196374,-469.1309445799878,913.7591219852833,0.36731634182908546,0.782608695652174,0.34007440724082405,1.0,0.3129768449108779,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,114,35,7,3,True,False,-5.069336651214013,-33.68382637532338,23.75557744323146,0.6371814092953523,0.7321339330334833,54.867055201122795,1.1829201028001275,122.4749379125474,0.030484757621189407,0.030484757621189407,1.0,1.0,1.0,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,104,35,6,3,True,False,15.723608891062916,-37.84419246118658,67.32083324595003,0.28385807096451776,0.55872063968016,179.94554638041518,-124.67392765253594,496.78172626931376,0.13843078460769614,0.28785607196401797,0.8096406342283404,1.0,0.7996489560098,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,83,34,5,3,True,False,45.078668758935564,-36.57957264978789,123.19655706718538,0.13143428285857073,0.26936531734132935,-8.984588528107235,-568.7855369302885,716.8734271942075,0.5817091454272864,0.7896051974012993,0.4998485605682008,1.0,0.49658504081292687,1.0,,,,,False,False,False,False,False,True
btc_long_ret-2_oinone_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,243,36,41,7,True,True,2.470389850803912,-17.3099872840771,22.85178330950977,0.42628685657171417,0.8185907046476761,17.88072821075935,-46.60301208235838,80.22738966837159,0.29735132433783107,0.5407296351824088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
btc_long_ret-2_oinone_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,193,36,36,7,True,True,32.102276562514014,-7.994170928206462,70.80995733581302,0.050974512743628186,0.10344827586206896,2.183335986602393,-127.60961343483984,75.9847856039445,0.4642678660669665,0.9590204897551224,0.29754889996862033,1.0,0.27383982427390957,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
btc_long_ret-2_oinone_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,133,36,22,7,True,True,73.29038574880107,6.226730744367127,141.6314358734047,0.018490754622688656,0.034482758620689655,-39.76098564477875,-244.5168878136906,131.45320325430677,0.6771614192903548,0.6551724137931034,0.17850690039595588,1.0,0.1642832429938877,0.9892802274248423,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-2_oinone_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,243,36,41,7,True,True,-0.28893192015540015,-19.48193006984303,18.6745130401026,0.5207396301849075,0.9710144927536232,36.736793688032485,-14.974819694455473,68.54001811738583,0.020989505247376312,0.07246376811594203,1.0,1.0,1.0,1.0,0.19021739130434784,1.0,0.16529235382308846,0.8954648104898587,False,True,False,False,False,True
btc_long_ret-2_oinone_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,193,36,36,7,True,True,29.57173725676444,-8.398829632820146,64.8375480526722,0.04297851074462768,0.09795102448775612,14.788293526643482,-109.49167484607234,91.39729271557583,0.3663168415792104,0.8025987006496752,0.26969015492253867,1.0,0.24820089955022487,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True
btc_long_ret-2_oinone_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,133,36,22,7,True,True,71.47164910895069,-1.1460752041286832,140.61595328046198,0.02048975512243878,0.05297351324337831,-40.36980491718217,-221.2075087069613,106.24621083178761,0.7261369315342329,0.5797101449275363,0.18245422743173867,1.0,0.1679160419790105,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-2_oinone_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,243,36,41,7,True,True,2.3689468613869686,-18.474287369035615,22.60019290630633,0.40429785107446276,0.8255872063968016,23.268859022311744,-27.533756689005113,53.39817759056018,0.07096451774112944,0.2028985507246377,0.9805818244723792,1.0,0.99845290120897,1.0,0.4405797101449276,1.0,0.39880059970014997,1.0,False,True,False,False,False,True
btc_long_ret-2_oinone_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,193,36,36,7,True,True,30.50203850417039,-9.943817118789228,64.47181856526818,0.04447776111944028,0.10294852573713144,-21.18848070828264,-134.14361293382504,53.24196140733263,0.6061969015492253,0.7096451774112944,0.2722906839263295,1.0,0.2505942150875782,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-2_oinone_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,133,36,22,7,True,True,65.35932963244613,-13.109687013458178,137.3886872805088,0.04047976011994003,0.08545727136431784,-44.47079387094022,-212.95333344710642,85.4020447564655,0.7351324337831084,0.5257371314342829,0.2605235843616653,1.0,0.2397647330181063,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,66,29,6,2,True,False,33.2565429619105,-14.400781428305788,78.53340397045926,0.07296351824087956,0.1469265367316342,13.993555520764431,-11.001938059810366,38.98904910133924,0.25487256371814093,0.5057471264367817,0.3896562357119313,1.0,0.35860793007751446,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,62,29,5,2,True,False,69.0380496333443,4.13807362151619,134.2460207609527,0.018490754622688656,0.035982008995502246,76.66030959116489,33.097966094060695,142.0038248368212,0.0004997501249375312,0.0004997501249375312,0.17850690039595588,1.0,0.1642832429938877,0.9892802274248423,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,55,29,4,2,True,False,159.37443919736836,41.7793015931487,262.79517307193726,0.0009995002498750624,0.005997001499250375,57.99309869181212,-420.19779064691386,536.1839880305381,0.255872063968016,0.49225387306346824,0.027874951413182296,0.1701670817488564,0.025653839746793267,0.15448219767595134,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,66,29,6,2,True,False,11.901751904030139,-29.453246525173316,52.29138333318305,0.2928535732133933,0.5667166416791605,-5.757344437527759,-6.5530393656725225,-4.961649509382998,1.0,0.0004997501249375312,0.8167360764062414,1.0,0.8053473263368315,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,62,29,5,2,True,False,57.57467197437082,-2.9157188606346947,111.63187959761532,0.02948525737131434,0.06496751624187906,56.49278382910163,10.156363190685662,125.99741478672557,0.23088455772113944,0.23088455772113944,0.21145141714856855,1.0,0.19460269865067467,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,55,29,4,2,True,False,137.25188554622403,8.304856580749155,237.8957954148742,0.004497751124437781,0.014492753623188406,31.6757543503153,-441.0105083007852,504.3620170014158,0.24187906046976512,0.49825087456271866,0.08063825230242021,0.4922690579163345,0.07421289355322339,0.4468949289911449,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,66,29,6,2,True,False,15.20319257414118,-31.239049178332756,61.72813132943611,0.26686656671664166,0.5207396301849075,-53.15887654110162,-94.99910910349858,-11.318643978704662,1.0,0.0004997501249375312,0.801645154434277,1.0,0.7903356014300541,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,62,29,5,2,True,False,46.30174843081051,-23.05536503622001,117.14225027867644,0.08995502248875563,0.1809095452273863,80.11325255491643,73.34442586314357,90.2664925925757,0.0004997501249375312,0.0004997501249375312,0.4181242711977345,1.0,0.3996078883635106,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,55,29,4,2,True,False,118.22340252224937,-6.162866285928616,223.65605316655538,0.013993003498250875,0.050974512743628186,-13.064631411277446,-476.043278560248,449.9140157376931,0.7501249375312344,0.4867566216891554,0.17322291235334714,1.0,0.15942028985507248,0.9599965141291262,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,56,28,3,2,True,False,31.164981049944174,-14.495286623735915,78.78602061173518,0.10694652673663169,0.21489255372313842,113.83746121235784,-26.030215948453645,393.5728155339808,0.2413793103448276,0.504247876061969,0.46282031398094053,1.0,0.44917541229385305,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,53,28,3,2,True,False,36.44441976642424,-23.326711658709762,104.00182325177882,0.12293853073463268,0.2518740629685157,490.2489026352352,67.80215654185032,1335.142394822005,0.2563718140929535,0.2563718140929535,0.48410950774612693,1.0,0.4752373813093453,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,49,28,2,2,True,False,142.38799297696212,31.324968576746308,238.75023325945463,0.0029985007496251873,0.006496751624187906,445.73477791156006,-517.9932273484005,1409.4627831715206,0.24537731134432783,0.4897551224387806,0.06271864067966017,0.38287593393492686,0.05772113943028486,0.3475849447708905,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,56,28,3,2,True,False,23.36953618682363,-19.231124234186822,60.51639519531539,0.11094452773613193,0.23938030984507747,114.15377359504627,-10.783446263441952,364.02821331202273,0.24587706146926536,0.49775112443778113,0.47198434680964607,1.0,0.4576461769115442,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,53,28,3,2,True,False,34.696514081401354,-34.17370036646143,92.67647159154555,0.13943028485757122,0.2933533233383308,417.1534520678362,35.239240476890416,1180.9818752497276,0.24387806096951525,0.24387806096951525,0.507202920278991,1.0,0.5032561844077962,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,49,28,2,2,True,False,130.56232348190093,14.373257957098783,233.49125100755208,0.004497751124437781,0.02048975512243878,295.8945345890457,-706.3818731324105,1298.170942310502,0.248375812093953,0.5057471264367817,0.08063825230242021,0.4922690579163345,0.07421289355322339,0.4468949289911449,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,56,28,3,2,True,False,17.36181505299154,-22.710455611699953,55.522383639908455,0.2028985507246377,0.38830584707646176,45.83097123663924,-18.593460293240703,174.67983429639912,0.24987506246876562,0.4917541229385307,0.6790338164251208,1.0,0.6695652173913044,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,53,28,3,2,True,False,13.773782201657141,-48.67484758565511,71.86751518758268,0.3213393303348326,0.6426786606696652,369.3724347729321,99.20825366534004,909.7007969881162,0.2448775612193903,0.2448775612193903,0.8401684574379478,1.0,0.8435157421289357,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,49,28,2,2,True,False,110.10424371318032,-1.6203868023459571,217.3295971765305,0.022988505747126436,0.06296851574212893,20.168833792732585,-916.5174791221602,956.8551467076254,0.25737131434282856,0.5167416291854073,0.18245422743173867,1.0,0.1679160419790105,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,84,30,13,3,True,False,33.165012542292935,-2.60507822400738,69.65639218190168,0.037481259370314844,0.06846576711644178,48.140546442051615,-120.84156310766508,209.12499415575152,0.2698650674662669,0.52023988005997,0.24757358163023754,1.0,0.22784660301428236,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,76,30,12,3,True,False,57.88252973955981,2.61559251451777,114.17578217019867,0.033483258370814596,0.05147426286856572,100.65387736448156,-131.28742631529306,223.91807990339694,0.0399800099950025,0.1984007996001999,0.2271431851641747,1.0,0.20904412658535598,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,66,30,9,3,True,False,127.28439015129389,18.213020037010452,220.05469774361782,0.0029985007496251873,0.018490754622688656,76.71012989710235,-610.4923974995012,363.285033498157,0.3758120939530235,0.7486256871564217,0.06271864067966017,0.38287593393492686,0.05772113943028486,0.3475849447708905,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,84,30,13,3,True,False,20.961435772131136,-19.297363586944766,58.95606971804606,0.13543228385807096,0.2893553223388306,3.0883982658439493,-51.91459342140794,103.74910156409821,0.2518740629685157,0.6746626686656672,0.4999044595349384,1.0,0.49658504081292687,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,76,30,12,3,True,False,53.56017350566601,0.8625369634309694,104.67687575461711,0.017991004497751123,0.044977511244377814,45.85269057756861,-122.4647524994146,170.90769075075963,0.2638680659670165,0.5557221389305347,0.17850690039595588,1.0,0.1642832429938877,0.9892802274248423,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,66,30,9,3,True,False,115.80104829630618,18.601194624095804,205.69830967657828,0.00849575212393803,0.01899050474762619,12.37855200207638,-596.3580603446537,289.74330959215024,0.3758120939530235,0.784607696151924,0.11223335700570765,0.6851464080940796,0.10329046003314132,0.6219941116952777,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,84,30,13,3,True,False,11.371256170538002,-28.424275603854554,49.75569873533348,0.27786106946526734,0.5402298850574713,-6.395833693064653,-50.09573405810548,36.91393292875408,0.6261869065467266,0.7486256871564217,0.801645154434277,1.0,0.7924186055120588,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,76,30,12,3,True,False,43.98267226997332,-20.325215972550133,105.49982733997062,0.07946026986506746,0.15892053973013492,48.7949344602539,-98.07003962063101,184.74865409976056,0.2658670664667666,0.5592203898050975,0.40703117828840674,1.0,0.3824025487256371,1.0,,,,,False,False,False,False,False,True
btc_long_ret-3_oinone_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,66,30,9,3,True,False,95.38748509630553,-9.830822082089046,193.01497334252323,0.0239880059970015,0.06496751624187906,-5.163632499571055,-578.7030748080629,278.4853667573271,0.5922038980509745,0.775112443778111,0.18245422743173867,1.0,0.1679160419790105,1.0,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,18,13,1,1,False,False,154.33913125883967,70.4744384592892,231.59074055819642,0.0004997501249375312,0.0004997501249375312,501.4127836644617,501.4127836644617,501.4127836644617,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,18,13,1,1,False,False,297.0701239139107,167.4818331967615,451.1924547268768,0.0014992503748125937,0.0014992503748125937,1463.9608079372863,1463.9608079372863,1463.9608079372863,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,18,13,1,1,False,False,251.32235841663442,84.23566989418069,424.7524023063537,0.0034982508745627187,0.00399800099950025,1512.201977773376,1512.201977773376,1512.201977773376,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,18,13,1,1,False,False,61.365691554054706,-15.981362401919496,134.81504738734534,0.047476261869065464,0.10644677661169415,265.0194205666996,265.0194205666996,265.0194205666996,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,18,13,1,1,False,False,187.76681948610587,75.15048772116252,317.63596816755205,0.0029985007496251873,0.0034982508745627187,1091.5873925501446,1091.5873925501446,1091.5873925501446,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,18,13,1,1,False,False,149.43171224343567,23.855864607154555,277.5832528051624,0.008995502248875561,0.015492253873063468,1152.6825851639603,1152.6825851639603,1152.6825851639603,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,18,13,1,1,False,False,43.5531025426701,-45.401829341295986,124.32479372931694,0.1629185407296352,0.3183408295852074,69.41197270942624,69.41197270942624,69.41197270942624,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,18,13,1,1,False,False,187.0792058161671,73.75870306599955,308.14620213917044,0.0014992503748125937,0.0024987506246876563,811.8606556741998,811.8606556741998,811.8606556741998,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,18,13,1,1,False,False,149.27677531836812,22.88408512493535,276.1702399917322,0.009495252373813094,0.015992003998001,891.7241718072806,891.7241718072806,891.7241718072806,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,16,11,1,1,False,False,146.3230938946293,51.50934812824279,232.25137983522754,0.0009995002498750624,0.0009995002498750624,501.4127836644617,501.4127836644617,501.4127836644617,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,16,11,1,1,False,False,294.5625009781701,149.99168612196522,477.19679356575625,0.0024987506246876563,0.0024987506246876563,1463.9608079372863,1463.9608079372863,1463.9608079372863,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,16,11,1,1,False,False,227.81845065944879,33.196653461599595,411.3654606846322,0.014492753623188406,0.01649175412293853,1512.201977773376,1512.201977773376,1512.201977773376,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,16,11,1,1,False,False,79.30827441048405,1.506643076647434,157.13763733989578,0.020989505247376312,0.05297351324337831,265.0194205666996,265.0194205666996,265.0194205666996,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,16,11,1,1,False,False,199.78597422143952,78.03882268730791,337.9142964260897,0.004997501249375313,0.004997501249375313,1091.5873925501446,1091.5873925501446,1091.5873925501446,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,16,11,1,1,False,False,148.43879738530725,3.6697637276037747,294.7793945342677,0.02148925537231384,0.03498250874562719,1152.6825851639603,1152.6825851639603,1152.6825851639603,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,16,11,1,1,False,False,51.42129787666897,-43.4993367316264,141.6146064730962,0.15742128935532235,0.3098450774612694,69.41197270942624,69.41197270942624,69.41197270942624,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,16,11,1,1,False,False,197.85591865246295,72.09830347393347,324.7803214503494,0.0014992503748125937,0.001999000499750125,811.8606556741998,811.8606556741998,811.8606556741998,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,16,11,1,1,False,False,150.4449766552153,5.850478490497642,289.34697588585806,0.01899050474762619,0.0399800099950025,891.7241718072806,891.7241718072806,891.7241718072806,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,20,15,1,1,False,False,182.1288058521308,95.56454841925152,265.9077014803661,0.0004997501249375312,0.0004997501249375312,-164.0886908044774,-164.0886908044774,-164.0886908044774,1.0,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,20,15,1,1,False,False,318.09900994509684,194.35564952418122,475.70250626562535,0.0004997501249375312,0.0004997501249375312,178.13856633923055,178.13856633923055,178.13856633923055,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,20,15,1,1,False,False,237.34108685879764,57.101352988506804,423.5690715142519,0.00399800099950025,0.0079960019990005,575.89073889129,575.89073889129,575.89073889129,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,2026,monitoring_ytd,14400000,20,15,1,1,False,False,72.60796105811464,0.9810952701358646,135.96323578222402,0.01649175412293853,0.033483258370814596,-265.5309087116524,-265.5309087116524,-265.5309087116524,1.0,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,2026,monitoring_ytd,86400000,20,15,1,1,False,False,194.92768216550118,90.7379901375126,307.45242804428693,0.0014992503748125937,0.0014992503748125937,277.7591668280761,277.7591668280761,277.7591668280761,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
btc_long_ret-5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,2026,monitoring_ytd,259200000,20,15,1,1,False,False,130.2980472388297,-5.368642284060003,261.5309965298972,0.022488755622188907,0.0544727636181909,578.2493556029029,578.2493556029029,578.2493556029029,0.0004997501249375312,0.0004997501249375312,,,,,,,,,False,False,False,False,False,True
