strategy,family,symbol,bucket,scope,events,months,eligible,mean_bp,ci_low_bp,ci_high_bp,p_positive,p_two_sided,oos_bh_q,oos_by_q,oos_family_bh_q,oos_family_by_q,primary_selection,selected_strategy,oos_fdr_significant,selected_oos_fdr_significant
btc_short_ret5_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,all,primary,1,1,False,-230.89855551071835,-230.89855551071835,-230.89855551071835,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,-230.89855551071835,-230.89855551071835,-230.89855551071835,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,-230.89855551071835,-230.89855551071835,-230.89855551071835,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,all,primary,1,1,False,52.5104266477734,52.5104266477734,52.5104266477734,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,52.5104266477734,52.5104266477734,52.5104266477734,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,52.5104266477734,52.5104266477734,52.5104266477734,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,all,primary,1,1,False,218.56672579876732,218.56672579876732,218.56672579876732,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,218.56672579876732,218.56672579876732,218.56672579876732,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,218.56672579876732,218.56672579876732,218.56672579876732,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,all,primary,1,1,False,-159.65308738130335,-159.65308738130335,-159.65308738130335,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,-159.65308738130335,-159.65308738130335,-159.65308738130335,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,-159.65308738130335,-159.65308738130335,-159.65308738130335,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,all,primary,1,1,False,35.41520467836247,35.41520467836247,35.41520467836247,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,35.41520467836247,35.41520467836247,35.41520467836247,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,35.41520467836247,35.41520467836247,35.41520467836247,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,all,primary,1,1,False,166.6663122452601,166.6663122452601,166.6663122452601,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,166.6663122452601,166.6663122452601,166.6663122452601,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,166.6663122452601,166.6663122452601,166.6663122452601,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,all,primary,1,1,False,-232.37674995569768,-232.37674995569768,-232.37674995569768,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,uptrend,primary,1,1,False,-232.37674995569768,-232.37674995569768,-232.37674995569768,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,downtrend,primary,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,1,1,False,-232.37674995569768,-232.37674995569768,-232.37674995569768,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oi-2_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,all,primary,4,3,False,19.362246849625585,-72.69505109605599,98.22849049589813,0.3598200899550225,0.6361819090454772,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,12.766719699921062,-72.69505109605599,98.22849049589811,0.2493753123438281,0.5037481259370314,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,25.9577739993301,25.9577739993301,25.9577739993301,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,12.766719699921062,-72.69505109605599,98.22849049589811,0.23888055972013994,0.48125937031484256,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,25.9577739993301,25.9577739993301,25.9577739993301,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,all,primary,4,3,False,283.9096101201109,199.7141628884526,531.6338712939812,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,368.10505735176923,204.5762434095573,531.6338712939812,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,199.7141628884526,199.7141628884526,199.7141628884526,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,368.10505735176923,204.5762434095573,531.6338712939812,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,199.7141628884526,199.7141628884526,199.7141628884526,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,all,primary,3,3,False,82.03415989921982,-230.89855551071835,482.25431676770796,0.25987006496751625,0.5487256371814093,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,125.67788062849483,-230.89855551071835,482.254316767708,0.25837081459270367,0.5092453773113443,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,downtrend,primary,1,1,False,-5.253281559330235,-5.253281559330235,-5.253281559330235,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,125.67788062849483,-230.89855551071835,482.254316767708,0.2513743128435782,0.5197401299350325,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,1,1,False,-5.253281559330235,-5.253281559330235,-5.253281559330235,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,all,primary,4,3,False,-54.429228763284314,-118.35396598319046,52.51042664777341,0.9660169915042479,0.19090454772613694,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,9.495508456621849,-33.5194097345297,52.5104266477734,0.2543728135932034,0.5032483758120939,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,-118.35396598319046,-118.35396598319046,-118.35396598319046,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,9.495508456621849,-33.5194097345297,52.5104266477734,0.2383808095952024,0.48425787106446777,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,-118.35396598319046,-118.35396598319046,-118.35396598319046,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,all,primary,4,3,False,231.52045273531218,96.89381007878096,513.7274649849195,0.03798100949525238,0.03798100949525238,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,366.14709539184344,218.56672579876732,513.7274649849195,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,96.89381007878096,96.89381007878096,96.89381007878096,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,366.14709539184344,218.56672579876732,513.7274649849195,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,96.89381007878096,96.89381007878096,96.89381007878096,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,all,primary,3,3,False,-9.868931250746888,-379.4422478573194,509.4885414863821,0.5867066466766616,0.7736131934032984,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,174.91772705253936,-159.65308738130335,509.4885414863821,0.22988505747126436,0.48225887056471767,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,downtrend,primary,1,1,False,-379.4422478573194,-379.4422478573194,-379.4422478573194,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,174.91772705253936,-159.65308738130335,509.4885414863821,0.2463768115942029,0.4847576211894053,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,1,1,False,-379.4422478573194,-379.4422478573194,-379.4422478573194,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,all,primary,4,3,False,-41.805251938277095,-82.44157766252357,35.41520467836247,1.0,0.15592203898050974,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,-1.168926214030627,-37.753057106423725,35.41520467836247,0.7396301849075462,0.5002498750624688,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,-82.44157766252357,-82.44157766252357,-82.44157766252357,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,-1.168926214030627,-37.753057106423725,35.41520467836247,0.7396301849075462,0.49725137431284355,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,-82.44157766252357,-82.44157766252357,-82.44157766252357,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,all,primary,4,3,False,249.30331623081184,141.70032849866968,547.1462956806479,0.02848575712143928,0.02848575712143928,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,356.906303962954,166.6663122452601,547.1462956806479,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,downtrend,primary,2,1,False,141.70032849866968,141.70032849866968,141.70032849866968,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,356.906303962954,166.6663122452601,547.1462956806479,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,2,1,False,141.70032849866968,141.70032849866968,141.70032849866968,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,all,primary,3,3,False,-24.640994706301303,-327.1383112916519,485.5920771284457,0.5947026486756621,0.7786106946526736,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,uptrend,primary,2,2,False,126.607663586374,-232.37674995569768,485.5920771284457,0.24037981009495252,0.49075462268865566,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,downtrend,primary,1,1,False,-327.1383112916519,-327.1383112916519,-327.1383112916519,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,2,2,False,126.607663586374,-232.37674995569768,485.5920771284457,0.2413793103448276,0.49525237381309345,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_short_ret5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,1,1,False,-327.1383112916519,-327.1383112916519,-327.1383112916519,1.0,0.0004997501249375312,,,,,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,all,primary,105,12,True,-63.637727291740426,-117.33472755987907,-26.948922715467866,0.9870064967516242,0.013493253373313344,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,uptrend,primary,46,9,True,-71.12082035378845,-154.59008529340753,-15.502829231794198,0.9635182408795602,0.044977511244377814,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,downtrend,primary,59,6,True,-57.803451345058924,-106.99465403683546,-24.869516011852795,0.9880059970014993,0.01249375312343828,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,uptrend_low_vol,exploratory,14,5,True,6.703619974888491,-134.67770442709076,76.90397080194602,0.4707646176911544,0.8235882058970515,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,uptrend_high_vol,exploratory,32,9,True,-105.16901299758462,-216.63453796814673,-19.173469224898405,0.9645177411294353,0.04397801099450275,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,downtrend_low_vol,exploratory,5,2,False,-285.9602760990234,-327.63231044718776,-258.1789198669139,1.0,0.0004997501249375312,,,,,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit4h,liq_reversion,ETHUSDT,downtrend_high_vol,exploratory,54,6,True,-36.67781942339554,-95.03835045248893,-1.4021258119845152,0.9365317341329336,0.07646176911544228,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,all,primary,88,12,True,-6.559100598554463,-66.81553180861225,55.052906664102395,0.5792103948025987,0.8425787106446777,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,uptrend,primary,41,9,True,1.6380629015749166,-51.9575717580921,88.97698343654513,0.45077461269365315,0.9705147426286856,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,downtrend,primary,47,6,True,-13.709817694412,-125.62832313579558,82.23011120768854,0.6036981509245377,0.8000999500249875,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,uptrend_low_vol,exploratory,11,5,True,85.05369884511535,-217.0326685230424,371.41191436418416,0.2898550724637681,0.5557221389305347,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,uptrend_high_vol,exploratory,30,9,True,-28.94767027772325,-129.64340473746228,75.22452082904599,0.7051474262868566,0.5637181409295352,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,downtrend_low_vol,exploratory,4,2,False,-84.98153593109834,-249.27058117435163,-30.218520850013917,0.7486256871564217,0.2518740629685157,,,,,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit24h,liq_reversion,ETHUSDT,downtrend_high_vol,exploratory,43,6,True,-7.079890416580708,-125.18614383593909,106.56836097308015,0.5577211394302849,0.9030484757621189,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,all,primary,58,12,True,4.37580953642734,-154.76047563608844,192.40889202701717,0.47476261869065467,0.9570214892553723,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,uptrend,primary,30,9,True,-53.930966137601786,-319.3911662925621,241.87246738038243,0.6436781609195402,0.7101449275362319,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,downtrend,primary,28,6,True,66.84735490145852,-86.10547586859961,261.07657899539066,0.24187906046976512,0.47226386806596704,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,uptrend_low_vol,exploratory,10,5,True,373.48908671773233,-167.77917660402983,914.7573500394944,0.0879560219890055,0.1904047976011994,0.934939937438688,1.0,0.882943143812709,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,uptrend_high_vol,exploratory,20,9,True,-267.64099256526885,-391.6455149181529,-126.92313575202088,1.0,0.0004997501249375312,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,downtrend_low_vol,exploratory,1,1,False,214.3900956467333,214.3900956467333,214.3900956467333,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
eth_long_ret-2_oi-1_entry0_exit72h,liq_reversion,ETHUSDT,downtrend_high_vol,exploratory,27,6,True,61.382808947929824,-92.95679352171027,259.4310423175089,0.2448775612193903,0.49325337331334335,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,all,primary,105,12,True,-44.20828539504857,-84.06002881724383,-8.421685924210674,0.9740129935032483,0.03548225887056472,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,uptrend,primary,46,9,True,-39.72462990640992,-110.69026164606471,7.2095113751951425,0.8895552223888056,0.17041479260369816,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,downtrend,primary,59,6,True,-47.70401679297022,-91.70076095992502,-3.197748828913319,0.9845077461269365,0.02798600699650175,1.0,1.0,1.0,1.0,False,False,False,False
eth_long_ret-2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,uptrend_low_vol,exploratory,14,5,True,88.26166068604309,5.032927814312318,148.38059211632932,0.0009995002498750624,0.020989505247376312,0.057371314342828585,0.35790744655473405,0.05217391304347826,0.32053828996825384,False,False,False,False
eth_long_ret-2_oi-1_entry30_exit4h,liq_reversion,ETHUSDT,uptrend_high_vol,exploratory,32,9,True,-95.71863204060813,-195.08280776914182,-22.169232602534557,0.9695152423788106,0.035982008995502246,1.0,1.0,1.0,1.0,False,False,False,False
