date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2021-11-13,1208431.6290062529,0.0008676805127931293,297.392751524588,570.2877612683891,0.0,12.879720724323645,61347.14,395067.015217992,False,797564.8751441269,826312.3931673658
2021-11-14,1208569.8479348682,0.0001382189286153298,-168.98193590306624,307.200864518298,0.0,12.879720724323645,61347.14,395067.015217992,False,797656.099637013,829801.6383087923
2021-11-15,1209197.8829607598,0.0006280350258916151,-29.494560458806106,657.529586350291,0.0,12.879720724323645,61347.14,395067.015217992,False,798070.6027541015,844502.422746328
2021-11-16,1209676.4320922801,0.0004785491315203253,19.448378293848656,459.1007532265003,0.0,12.879720724323645,61347.14,395067.015217992,False,798386.4451809049,819852.0540492522
2021-11-17,1209940.8289859607,0.0002643968936805613,7.727832434575444,256.6690612461643,0.0,12.879720724323645,61347.14,395067.015217992,False,798560.9471307341,774148.8802478188
2021-11-18,1210506.3211494521,0.0005654921634914354,322.6370041442511,242.85515934707138,0.0,12.879720724323645,61347.14,395067.015217992,False,798934.1719586385,777509.7145736237
2021-11-19,1210632.1085205188,0.00012578737106663175,-94.15075849477586,219.9381295614166,0.0,12.879720724323645,61347.14,395067.015217992,False,799017.1916235425,733127.0985380552
2021-11-20,1211075.439532891,0.0004433310123721603,218.95525231350197,224.37576005865793,0.0,12.879720724323645,61347.14,395067.015217992,False,799309.7900917081,747919.2001955264
2021-11-21,1211353.3180134706,0.00027787848057970403,47.13977785097581,230.7387027286541,0.0,12.879720724323645,61347.14,395067.015217992,False,799493.1898888906,769129.0090955136
2021-11-22,1211291.2977919576,-6.202022151299753e-05,-288.6345414321379,226.614319919149,0.0,12.879720724323645,61347.14,395067.015217992,False,799452.2565426921,755381.0663971633
2021-11-23,1211615.8743009632,0.00032457650900562295,86.1653316458489,238.4111773598077,0.0,12.879720724323645,61347.14,395067.015217992,False,799666.4770386358,724720.1184296674
2021-11-24,1211743.7636710966,0.00012788937013340183,-109.47762615675099,237.36699629007023,0.0,12.879720724323645,61347.14,395067.015217992,False,799750.8840229238,741540.1321151834
2021-11-25,1212141.5175079927,0.0003977538368960377,79.59667407632388,318.15716281984265,0.0,12.879720724323645,61347.14,395067.015217992,False,800013.4015552752,736270.3943808264
2021-11-26,1212563.8391056797,0.00042232159768696874,-15.326867661975125,437.64846534876904,0.0,12.879720724323645,61347.14,395067.015217992,False,800292.1338097486,759753.6027858639
2021-11-27,1212542.7060195701,-2.1133086109533907e-05,-50.87489686113463,213.41239544387867,183.67058469209982,14.887328812871356,53755.66,400139.09298645816,True,800399.4085588132,692357.8881516956
2021-11-28,1212930.694089667,0.00038798807009682057,143.51384975617952,244.47422034064144,0.0,14.887328812871356,53755.66,400139.09298645816,False,800534.2580991802,814914.0678021382
2021-11-29,1213002.7474461652,7.205335649824702e-05,-275.86220290259723,347.9155594007341,0.0,14.887328812871356,53755.66,400139.09298645816,False,800581.8133144691,853277.969786467
2021-11-30,1213252.2226396916,0.000249475193526363,-162.1230107721604,411.59820429846843,0.0,14.887328812871356,53755.66,400139.09298645816,False,800746.4669421965,860904.0039708604
2021-12-01,1213972.6247021232,0.0007204020624316763,360.57110384776155,439.6909651178865,79.86000653405834,14.061937740656692,56978.06,400610.9661517007,True,801274.6399077139,848251.1143395129
2021-12-02,1214294.0427476931,0.00032141804556990973,32.2018374261161,289.21620814376814,0.0,14.061937740656692,56978.06,400610.9661517007,False,801434.0682134775,804473.333547796
2021-12-03,1214625.005761235,0.0003309630135418847,-57.51332535923676,388.476338901026,0.0,14.061937740656692,56978.06,400610.9661517007,False,801652.5038024151,794690.1622228663
