date,nav,basis_pnl,funding_pnl,switch_cost,venue,ret
2025-06-26,1217391.2877025416,124.9658905489232,104.12790769008012,0.0,binance,0.00022909379823901692
2025-06-27,1217503.4932094575,55.132010536373215,57.07349637966465,0.0,binance,0.00011220550691592508
2025-06-28,1217520.919435872,-99.23761896540493,116.66384537977044,0.0,binance,1.7426226414507255e-05
2025-06-29,1217552.1970236516,-102.91308633457447,134.19067411412883,0.0,binance,3.1277587779564785e-05
2025-06-30,1217693.8000596713,7.3509347383390935,134.25210128140156,0.0,binance,0.0001416030360197183
2025-07-01,1217890.9048734976,121.29042317975365,75.81439064649243,0.0,binance,0.0001971048138262704
2025-07-02,1218063.5375707408,66.15841264388186,106.47428459923482,0.0,binance,0.00017263269724324346
2025-07-03,1218178.3040491173,-113.93948844191597,228.7059668183261,0.0,binance,0.00011476647837646305
2025-07-04,1218294.518980227,14.701869476511046,101.51306163313265,0.0,binance,0.00011621493110968731
2025-07-05,1218428.0851858926,33.079206321690215,100.48699934398475,0.0,binance,0.000133566205665702
2025-07-06,1218600.415998366,0.0,172.33081247319967,0.0,binance,0.00017233081247331576
2025-07-07,1218775.5414311723,14.701869476343905,160.42356332997343,0.0,binance,0.00017512543280632234
2025-07-08,1218833.6196416607,-99.23761896540493,157.31582945385895,0.0,binance,5.807821048842743e-05
2025-07-09,1219130.9643995443,124.96589054909033,172.37886733456216,0.0,binance,0.0002973447578835767
2025-07-10,1219209.1386558078,-84.53574948922817,162.7100057526633,0.0,binance,7.81742562635336e-05
2025-07-11,1219398.4924863689,-135.99229265626468,325.3461232172591,0.0,binance,0.00018935383056104183
2025-07-12,1219852.5095354633,216.8525747763233,237.16447431795018,0.0,binance,0.00045401704909442923
2025-07-13,1220074.4079919362,51.45654316720367,170.44191330574876,0.0,binance,0.0002218984564729035
2025-07-14,1220395.5402993592,91.88668422740011,229.24562319554042,0.0,binance,0.00032113230742304586
2025-07-15,1220570.9424337721,-113.93948844191597,289.34162285472433,0.0,binance,0.0001754021344128996
2025-07-16,1220523.6340230778,-393.2750084924502,345.96659779806083,0.0,binance,-4.730841069435701e-05
2025-07-17,1221090.083087226,194.79977056164032,371.64929358630945,0.0,binance,0.0005664490641481243
2025-07-18,1221256.5810239522,-216.85257477615616,383.3505115025422,0.0,binance,0.00016649793672631494
2025-07-19,1221772.5828282724,124.9658905489232,391.03591377130795,0.0,binance,0.0005160018043201417
2025-07-20,1222212.6818208601,44.10560842903171,395.9933841587356,0.0,binance,0.00044009899258776566
2025-07-21,1222748.0886227023,121.29042318008793,414.11637866224123,0.0,binance,0.0005354068018421531
2025-07-22,1223295.1029180428,132.31682528726228,414.69747005329424,0.0,binance,0.0005470142953405157
2025-07-23,1223274.448996709,-433.7051495526466,413.0512282186791,0.0,binance,-2.0653921333840116e-05
2025-07-24,1223894.9597752953,220.5280421453257,399.9827364411452,0.0,binance,0.0006205107785863802
2025-07-25,1224281.5696912608,-22.052804214515856,408.66272017998654,0.0,binance,0.00038660991596546954
2025-07-26,1224714.2655574738,22.052804214515856,410.6430619984518,0.0,binance,0.0004326958662129473
2025-07-27,1225219.5384520157,117.61495581091837,387.6579387310727,0.0,binance,0.0005052728945419658
2025-07-28,1225470.000970602,-176.422433716294,426.88495230245746,0.0,binance,0.0002504625185863115
2025-07-29,1226686.5034079917,874.7612338432981,341.74120354626905,0.0,binance,0.0012165024373896887
2025-07-30,1226530.4607500327,-283.010987420038,126.9683294610985,0.0,binance,-0.00015604265795904213
2025-07-31,1226391.722236149,-334.4675305870745,195.7290167033285,0.0,binance,-0.00013873851388366892
2025-08-01,1226602.0231988574,180.0979010852964,30.203061623108667,0.0,binance,0.00021030096270842477
2025-08-02,1226779.4143864245,-7.350934738004812,184.7421223050749,0.0,binance,0.00017739118756703102
2025-08-03,1226879.143083997,-102.91308633457447,202.6417839070218,0.0,binance,9.972869757260195e-05
2025-08-04,1227042.7688246525,80.86028211989148,82.76545853571608,0.0,binance,0.00016362574065546505
2025-08-05,1227047.2970979614,-58.80747790537562,63.335751214296444,0.0,binance,4.528273308882489e-06
2025-08-06,1227359.2126709088,88.21121685823057,223.70435608930268,0.0,binance,0.00031191557294735683
2025-08-07,1227739.6565475422,102.91308633440734,277.5307902989937,0.0,binance,0.0003804438766334206
2025-08-08,1228014.6468712618,-73.50934738171952,348.49967110135935,0.0,binance,0.00027499032371956853
2025-08-09,1227931.1079085232,-525.5918337797125,442.0528710412153,0.0,binance,-8.353896273858845e-05
2025-08-10,1228785.343622603,385.9240737544454,468.31164032544586,0.0,binance,0.0008542357140798122
2025-08-11,1229332.7310910486,106.5885537032426,440.79891474252236,0.0,binance,0.0005473874684455805
2025-08-12,1229736.5619436535,36.7546736910269,367.0761789139551,0.0,binance,0.00040383085260493683
2025-08-13,1229985.3150023664,-257.2827158361855,506.03577454905917,0.0,binance,0.0002487530587129295
2025-08-14,1230413.3261178709,-95.56215159606825,523.5732671006688,0.0,binance,0.0004280111155044287
2025-08-15,1231083.2281104885,231.55444425233293,438.3475483652523,0.0,binance,0.0006699019926176406
2025-08-16,1231631.2357514235,271.98458531286366,276.02305562207283,0.0,binance,0.0005480076409350149
2025-08-17,1231584.4204182755,-198.47523793114414,151.6599047831196,0.0,binance,-4.68153331479989e-05
2025-08-18,1231856.2871538436,-36.75467369069262,308.62140925883637,0.0,binance,0.00027186673556803725
2025-08-19,1232181.02057665,-150.69416213294286,475.427584939494,0.0,binance,0.0003247334228064865
2025-08-20,1232610.9964310261,139.66776002560138,290.3080943503611,0.0,binance,0.00042997585437609816
2025-08-21,1232849.7384263035,3.675467369002406,235.066527908492,0.0,binance,0.0002387419952773489
2025-08-22,1233127.0939518677,-18.37733684517917,295.7328624094358,0.0,binance,0.0002773555255641695
2025-08-23,1233696.4635423871,36.75467369069262,532.6149168286286,0.0,binance,0.0005693695905194618
2025-08-24,1234017.3961643875,-205.82617266914895,526.7587946694586,0.0,binance,0.00032093262200034225
2025-08-25,1234460.8979937222,246.2563137290111,197.2455156057003,0.0,binance,0.00044350182933476754
2025-08-26,1234519.678723414,36.7546736910269,22.026056000757368,0.0,binance,5.8780729691730816e-05
2025-08-27,1234685.86755701,77.18481475088907,89.0040188451236,0.0,binance,0.000166188833595952
2025-08-28,1234761.4936258236,-102.91308633440734,178.5391551481603,0.0,binance,7.562606881372631e-05
2025-08-29,1234989.3621845944,91.8866842268987,135.98187454404712,0.0,binance,0.00022786855877074413
2025-08-30,1234893.779303914,-209.50164003764993,113.91875935712733,0.0,binance,-9.558288068044931e-05
2025-08-31,1235004.4536100577,62.482945274210884,48.191360869637855,0.0,binance,0.00011067430614377372
2025-09-01,1235153.491983844,202.1507052999794,-53.112331513791354,0.0,binance,0.00014903837378625758
2025-09-02,1235019.6306720362,-275.6600526816989,141.7987408739816,0.0,binance,-0.00013386131180776283
