bucket,date,rate_binance,rate_bybit,rate_hyperliquid,trail7_binance,trail7_bybit,trail7_hyperliquid,day_date
1739952000000,2025-02-19 08:00:00,7.779e-05,0.0001,0.0001,5.236285714285713e-05,4.762000000000001e-05,0.00010244455714285717,2025-02-19
1739980800000,2025-02-19 16:00:00,8.96e-05,0.0001,0.0001,5.426761904761903e-05,5.213285714285714e-05,0.00010244455714285717,2025-02-19
1740009600000,2025-02-20 00:00:00,2.42e-05,0.0001,0.0001303524,5.065809523809523e-05,5.2227142857142856e-05,0.00010388990952380953,2025-02-20
1740038400000,2025-02-20 08:00:00,3.269e-05,0.0001,0.0001032248,5.0254285714285696e-05,5.391904761904762e-05,0.00010367737619047621,2025-02-20
1740067200000,2025-02-20 16:00:00,7.346e-05,7.78e-05,-9.079999999999967e-07,5.336904761904761e-05,5.550238095238095e-05,9.887223333333337e-05,2025-02-20
1740096000000,2025-02-21 00:00:00,1.23e-06,1.268e-05,9.4812e-05,5.147523809523809e-05,5.1884761904761903e-05,9.862518571428575e-05,2025-02-21
1740124800000,2025-02-21 08:00:00,2.286e-05,8.046e-05,-3.74553e-05,4.993999999999999e-05,5.095428571428571e-05,9.207969523809527e-05,2025-02-21
1740153600000,2025-02-21 16:00:00,-9.7e-07,3.323e-05,0.0002282208,4.651619047619047e-05,4.77747619047619e-05,9.596899523809526e-05,2025-02-21
1740182400000,2025-02-22 00:00:00,0.0001,0.0005139,0.0003889077,5.125190476190475e-05,7.08047619047619e-05,0.00010972650476190479,2025-02-22
1740211200000,2025-02-22 08:00:00,6.466e-05,0.00025044,0.0001,5.276095238095237e-05,8.270095238095239e-05,0.0001097265047619048,2025-02-22
1740240000000,2025-02-22 16:00:00,2.318e-05,0.0001,8.71953e-05,5.2086190476190466e-05,8.502380952380952e-05,0.00010911675714285715,2025-02-22
1740268800000,2025-02-23 00:00:00,4.112e-05,0.0001,1.1895600000000003e-05,5.242999999999999e-05,8.724190476190476e-05,0.00010492130952380956,2025-02-23
1740297600000,2025-02-23 08:00:00,3.14e-05,0.0001,-7.49543e-05,5.383857142857142e-05,9.273809523809523e-05,9.65901523809524e-05,2025-02-23
1740326400000,2025-02-23 16:00:00,1.478e-05,0.0001,8.36423e-05,5.273333333333332e-05,9.734285714285714e-05,9.58112142857143e-05,2025-02-23
1740355200000,2025-02-24 00:00:00,-2.97e-05,0.0001,7.882290000000001e-05,4.8348095238095234e-05,0.00010165761904761907,9.480278095238097e-05,2025-02-24
1740384000000,2025-02-24 08:00:00,6.881e-05,0.0001,8.758090000000001e-05,4.857857142857142e-05,0.00010493857142857144,9.421139523809526e-05,2025-02-24
1740412800000,2025-02-24 16:00:00,2.05e-05,0.0001,9.053280000000001e-05,4.8598095238095226e-05,0.00010968095238095237,9.37605761904762e-05,2025-02-24
1740441600000,2025-02-25 00:00:00,0.0001,0.0001,0.0001,4.884190476190475e-05,0.00011310095238095238,9.389856666666669e-05,2025-02-25
1740470400000,2025-02-25 08:00:00,5.245e-05,0.0001,0.0001,4.657761904761904e-05,0.00011714047619047618,9.389856666666669e-05,2025-02-25
1740499200000,2025-02-25 16:00:00,1.385e-05,0.0001,0.000125108,4.247523809523809e-05,0.00011741047619047621,9.509418571428573e-05,2025-02-25
1740528000000,2025-02-26 00:00:00,3.521e-05,0.0001,0.0001,4.081523809523808e-05,0.00011754809523809525,9.509418571428573e-05,2025-02-26
1740556800000,2025-02-26 08:00:00,6.005e-05,0.0001,0.0001,3.997047619047618e-05,0.00011754809523809522,9.509418571428573e-05,2025-02-26
1740585600000,2025-02-26 16:00:00,0.0001,9.698e-05,0.0001,4.0465714285714275e-05,0.0001174042857142857,9.509418571428573e-05,2025-02-26
1740614400000,2025-02-27 00:00:00,9.305e-05,-0.00014527,0.0001,4.3744285714285706e-05,0.00010572476190476192,9.364883333333335e-05,2025-02-27
1740643200000,2025-02-27 08:00:00,-6.17e-06,-9.552e-05,9.49765e-05,4.189380952380951e-05,9.641428571428572e-05,9.325605714285715e-05,2025-02-27
1740672000000,2025-02-27 16:00:00,9.433e-05,8.877e-05,8.89608e-05,4.288761904761904e-05,9.693666666666668e-05,9.753552380952384e-05,2025-02-27
1740700800000,2025-02-28 00:00:00,9.444e-05,0.0001,0.0001,4.732619047619047e-05,0.0001010947619047619,9.778257142857145e-05,2025-02-28
1740729600000,2025-02-28 08:00:00,9.521e-05,2.61e-05,0.0001,5.077142857142856e-05,9.850619047619048e-05,0.00010432806190476194,2025-02-28
1740758400000,2025-02-28 16:00:00,-3.73e-06,-0.00014671,-2.73773e-05,5.063999999999998e-05,8.993761904761905e-05,9.215672380952384e-05,2025-02-28
1740787200000,2025-03-01 00:00:00,-1.4e-07,0.0001,4.368299999999999e-06,4.587142857142856e-05,7.022809523809525e-05,7.384532380952384e-05,2025-03-01
1740816000000,2025-03-01 08:00:00,-6.108e-05,4.533e-05,-0.0002254461,3.9883809523809515e-05,6.046095238095238e-05,5.83478904761905e-05,2025-03-01
1740844800000,2025-03-01 16:00:00,-8.58e-06,9.17e-06,-1.09648e-05,3.8371428571428565e-05,5.6135714285714286e-05,5.367360000000003e-05,2025-03-01
1740873600000,2025-03-02 00:00:00,-1.094e-05,7.239e-05,7.97485e-05,3.5892380952380936e-05,5.482095238095238e-05,5.6904690476190495e-05,2025-03-02
1740902400000,2025-03-02 08:00:00,-2.783e-05,0.0001,8.19029e-05,3.307190476190475e-05,5.482095238095239e-05,6.437408095238098e-05,2025-03-02
1740931200000,2025-03-02 16:00:00,-2.869e-05,6.936e-05,7.39927e-05,3.100190476190475e-05,5.336190476190477e-05,6.391457619047622e-05,2025-03-02
1740960000000,2025-03-03 00:00:00,-5.518e-05,0.0001,1.8026300000000004e-05,2.978857142857142e-05,5.3361904761904766e-05,6.101950000000002e-05,2025-03-03
1740988800000,2025-03-03 08:00:00,7.91e-06,0.0001,0.0001,2.6888571428571413e-05,5.3361904761904766e-05,6.161088571428574e-05,2025-03-03
1741017600000,2025-03-03 16:00:00,5.272e-05,0.0001,9.82291e-05,2.8422857142857135e-05,5.3361904761904766e-05,6.197737619047621e-05,2025-03-03
1741046400000,2025-03-04 00:00:00,-1.526e-05,-3.351e-05,6.4402000000000015e-06,2.2934285714285704e-05,4.700428571428571e-05,5.7522147619047644e-05,2025-03-04
1741075200000,2025-03-04 08:00:00,-2.7e-06,2.96e-06,-0.0001179833,2.0308095238095228e-05,4.238333333333333e-05,4.71419904761905e-05,2025-03-04
1741104000000,2025-03-04 16:00:00,1.306e-05,1.23e-05,-5.79107e-05,2.027047619047618e-05,3.820714285714286e-05,3.8426814285714304e-05,2025-03-04
1741132800000,2025-03-05 00:00:00,4.113e-05,0.0001,8.87316e-05,2.055238095238094e-05,3.820714285714286e-05,3.789022380952383e-05,2025-03-05
1741161600000,2025-03-05 08:00:00,2.722e-05,0.0001,8.95724e-05,1.8989047619047608e-05,3.820714285714286e-05,3.739367142857145e-05,2025-03-05
1741190400000,2025-03-05 16:00:00,5.028e-05,0.0001,9.07355e-05,1.6621428571428558e-05,3.8350952380952385e-05,3.695250476190478e-05,2025-03-05
1741219200000,2025-03-06 00:00:00,3.538e-05,2.585e-05,8.3367e-05,1.3875238095238085e-05,4.649952380952381e-05,3.6160457142857165e-05,2025-03-06
1741248000000,2025-03-06 08:00:00,6.413e-05,0.0001,6.6894e-05,1.7222857142857134e-05,5.581e-05,3.482319523809526e-05,2025-03-06
1741276800000,2025-03-06 16:00:00,6.818e-05,1.038e-05,6.50343e-05,1.5977619047619037e-05,5.207714285714286e-05,3.3683838095238116e-05,2025-03-06
1741305600000,2025-03-07 00:00:00,-6.12e-06,1.342e-05,4.88009e-05,1.1189047619047608e-05,4.7954285714285715e-05,3.124578571428574e-05,2025-03-07
1741334400000,2025-03-07 08:00:00,-1.539e-05,8.04e-05,0.0001,5.922380952380942e-06,5.054e-05,3.124578571428574e-05,2025-03-07
1741363200000,2025-03-07 16:00:00,2.028e-05,0.0001,0.0001,7.065714285714275e-06,6.228809523809523e-05,3.731137142857145e-05,2025-03-07
1741392000000,2025-03-08 00:00:00,5.328e-05,0.0001,0.0001,9.609523809523797e-06,6.228809523809524e-05,4.186526190476193e-05,2025-03-08
1741420800000,2025-03-08 08:00:00,3.73e-06,6.44e-05,0.0001,1.2695714285714277e-05,6.319619047619048e-05,5.736269523809527e-05,2025-03-08
1741449600000,2025-03-08 16:00:00,1.208e-05,1.288e-05,0.0001,1.3679523809523799e-05,6.337285714285714e-05,6.264673333333334e-05,2025-03-08
1741478400000,2025-03-09 00:00:00,-2.779e-05,3.824e-05,0.0001,1.2877142857142847e-05,6.174666666666667e-05,6.36110904761905e-05,2025-03-09
1741507200000,2025-03-09 08:00:00,3.218e-05,4.848e-05,0.0001,1.5734761904761896e-05,5.929333333333334e-05,6.447285714285715e-05,2025-03-09
1741536000000,2025-03-09 16:00:00,0.0001,-3.2e-05,0.0001,2.186285714285713e-05,5.4466666666666665e-05,6.571130000000002e-05,2025-03-09
1741564800000,2025-03-10 00:00:00,3.952e-05,-0.00029357,0.0001,2.6372380952380943e-05,3.572523809523809e-05,6.961480952380956e-05,2025-03-10
1741593600000,2025-03-10 08:00:00,1.344e-05,-7.275e-05,0.0001,2.6635714285714277e-05,2.749904761904762e-05,6.961480952380956e-05,2025-03-10
1741622400000,2025-03-10 16:00:00,4.037e-05,-8.207e-05,9.99153e-05,2.6047619047619037e-05,1.882904761904762e-05,6.969510476190479e-05,2025-03-10
1741651200000,2025-03-11 00:00:00,4.705e-05,8.32e-06,7.95663e-05,2.9014761904761897e-05,2.082095238095238e-05,7.317730000000003e-05,2025-03-11
1741680000000,2025-03-11 08:00:00,3.26e-05,-1.591e-05,9.2131e-05,3.069571428571427e-05,1.9922380952380955e-05,8.318274285714288e-05,2025-03-11
1741708800000,2025-03-11 16:00:00,8.746e-05,6.844e-05,3.7847e-05,3.423857142857142e-05,2.259571428571429e-05,8.774263333333336e-05,2025-03-11
1741737600000,2025-03-12 00:00:00,5.76e-06,8.765e-05,1.08874e-05,3.2554285714285707e-05,2.2007619047619048e-05,8.403576666666669e-05,2025-03-12
1741766400000,2025-03-12 08:00:00,5.815e-05,7.949e-05,7.896490000000001e-05,3.402714285714285e-05,2.103095238095238e-05,8.353064761904764e-05,2025-03-12
1741795200000,2025-03-12 16:00:00,4.013e-05,4.824e-05,7.00729e-05,3.354380952380951e-05,1.856619047619048e-05,8.254671428571431e-05,2025-03-12
1741824000000,2025-03-13 00:00:00,4.3e-06,5.496e-05,5.82102e-05,3.206380952380951e-05,1.9952380952380953e-05,8.134877142857145e-05,2025-03-13
1741852800000,2025-03-13 08:00:00,2.069e-05,8.477e-05,6.28628e-05,2.999523809523809e-05,1.9227142857142854e-05,8.115680952380954e-05,2025-03-13
1741881600000,2025-03-13 16:00:00,3.19e-05,-1.285e-05,8.36558e-05,2.8267619047619036e-05,1.812095238095238e-05,8.204354761904764e-05,2025-03-13
1741910400000,2025-03-14 00:00:00,5.386e-05,-0.00015919,0.0001,3.112380952380951e-05,9.901428571428572e-06,8.448160000000002e-05,2025-03-14
1741939200000,2025-03-14 08:00:00,5.331e-05,4.476e-05,0.0001,3.4395238095238084e-05,8.204285714285714e-06,8.448160000000002e-05,2025-03-14
1741968000000,2025-03-14 16:00:00,3.57e-06,0.0001,-4.9932099999999996e-05,3.35995238095238e-05,8.204285714285714e-06,7.734197619047622e-05,2025-03-14
1741996800000,2025-03-15 00:00:00,-6.035e-05,0.0001,-0.0001740519,2.8188571428571418e-05,8.204285714285714e-06,6.429188571428574e-05,2025-03-15
1742025600000,2025-03-15 08:00:00,-2.389e-05,0.0001,-0.0002623581,2.6873333333333326e-05,9.89952380952381e-06,4.703673809523811e-05,2025-03-15
1742054400000,2025-03-15 16:00:00,-3.21e-06,2.487e-05,-0.0001053993,2.6145238095238086e-05,1.0470476190476192e-05,3.725581904761907e-05,2025-03-15
1742083200000,2025-03-16 00:00:00,4.32e-06,9.014e-05,-4.55881e-05,2.7674285714285702e-05,1.2941904761904762e-05,3.03230523809524e-05,2025-03-16
1742112000000,2025-03-16 08:00:00,4.236e-05,2.721e-05,-0.00016425050000000002,2.8159047619047607e-05,1.192904761904762e-05,1.773969523809526e-05,2025-03-16
1742140800000,2025-03-16 16:00:00,1.247e-05,-6.539e-05,-0.0003256668,2.3990952380952373e-05,1.0339047619047622e-05,-2.5301523809523594e-06,2025-03-16
1742169600000,2025-03-17 00:00:00,1.065e-05,-1.937e-05,7.937899999999999e-06,2.2616190476190466e-05,2.339619047619048e-05,-6.914061904761883e-06,2025-03-17
1742198400000,2025-03-17 08:00:00,8.474e-05,6.645e-05,-5.60241e-05,2.601142857142856e-05,3.002476190476191e-05,-1.4343780952380929e-05,2025-03-17
1742227200000,2025-03-17 16:00:00,8.59e-06,-7.12e-06,-0.000129014,2.4498095238095227e-05,3.3593809523809526e-05,-2.5245176190476166e-05,2025-03-17
1742256000000,2025-03-18 00:00:00,7.03e-06,-1.91e-05,-9.98997e-05,2.259238095238094e-05,3.228809523809524e-05,-3.3791176190476165e-05,2025-03-18
1742284800000,2025-03-18 08:00:00,2.059e-05,1.801e-05,0.0001,2.202047619047618e-05,3.390333333333334e-05,-3.341646190476188e-05,2025-03-18
1742313600000,2025-03-18 16:00:00,3.514e-05,8.4e-07,0.0001,1.952904761904761e-05,3.068428571428571e-05,-3.0456795238095214e-05,2025-03-18
1742342400000,2025-03-19 00:00:00,2e-06,-6.12e-05,0.0001,1.934999999999999e-05,2.359619047619048e-05,-2.621333809523807e-05,2025-03-19
1742371200000,2025-03-19 08:00:00,5.961e-05,7.579e-05,0.0001,1.94195238095238e-05,2.342e-05,-2.521166666666664e-05,2025-03-19
1742400000000,2025-03-19 16:00:00,5.024e-05,7.731e-05,0.0001,1.990095238095237e-05,2.4804285714285718e-05,-2.3786566666666647e-05,2025-03-19
1742428800000,2025-03-20 00:00:00,1.944e-05,1.139e-05,6.694680000000001e-05,2.062190476190475e-05,2.272952380952381e-05,-2.337053809523807e-05,2025-03-20
1742457600000,2025-03-20 08:00:00,3.79e-05,7.139e-05,4.79971e-05,2.1441428571428563e-05,2.2092380952380953e-05,-2.4078428571428548e-05,2025-03-20
1742486400000,2025-03-20 16:00:00,1.086e-05,-9.81e-06,7.771150000000001e-05,2.04395238095238e-05,2.2237142857142857e-05,-2.436149047619045e-05,2025-03-20
1742515200000,2025-03-21 00:00:00,1.615e-05,-1.414e-05,6.81875e-05,1.8643809523809512e-05,2.9144285714285717e-05,-2.5876371428571403e-05,2025-03-21
1742544000000,2025-03-21 08:00:00,5.324e-05,2.088e-05,-4.424700000000002e-06,1.864047619047618e-05,2.8007142857142854e-05,-3.0848976190476165e-05,2025-03-21
1742572800000,2025-03-21 16:00:00,2.518e-05,-5.34e-06,8.11102e-05,1.96695238095238e-05,2.2990952380952383e-05,-2.4608866666666644e-05,2025-03-21
1742601600000,2025-03-22 00:00:00,2.836e-05,4.702e-05,9.08981e-05,2.3893809523809514e-05,2.046809523809524e-05,-1.1992199999999976e-05,2025-03-22
1742630400000,2025-03-22 08:00:00,-1.77e-05,2.873e-05,8.9658e-05,2.418857142857142e-05,1.7074285714285716e-05,4.770471428571452e-06,2025-03-22
1742659200000,2025-03-22 16:00:00,5.092e-05,2.95e-06,8.23423e-05,2.6766190476190465e-05,1.6030476190476188e-05,1.3710547619047643e-05,2025-03-22
1742688000000,2025-03-23 00:00:00,2.099e-05,-1.499e-05,-1.2959000000000006e-06,2.755999999999999e-05,1.1024285714285713e-05,1.5819700000000024e-05,2025-03-23
1742716800000,2025-03-23 08:00:00,-1.84e-06,1.609e-05,-1.3859200000000001e-05,2.5455238095238084e-05,1.0494761904761905e-05,2.29811904761905e-05,2025-03-23
1742745600000,2025-03-23 16:00:00,4.02e-05,-3.516e-05,-6.52884e-05,2.6775714285714276e-05,1.1934285714285714e-05,3.538016190476193e-05,2025-03-23
1742774400000,2025-03-24 00:00:00,2.039e-05,1.997e-05,-3.15007e-05,2.7239523809523803e-05,1.3807619047619049e-05,3.350213333333335e-05,2025-03-24
1742803200000,2025-03-24 08:00:00,5.512e-05,9.114e-05,7.333780000000001e-05,2.582904761904761e-05,1.4983333333333333e-05,3.966222380952384e-05,2025-03-24
1742832000000,2025-03-24 16:00:00,-3.422e-05,2.952e-05,4.51935e-05,2.379047619047618e-05,1.672809523809524e-05,4.7957819047619076e-05,2025-03-24
1742860800000,2025-03-25 00:00:00,-2.47e-06,1.676e-05,3.94181e-05,2.333809523809523e-05,1.8435714285714285e-05,5.459200000000003e-05,2025-03-25
1742889600000,2025-03-25 08:00:00,1.15e-05,-4.48e-06,5.78566e-05,2.2905238095238083e-05,1.7364761904761905e-05,5.258517142857146e-05,2025-03-25
1742918400000,2025-03-25 16:00:00,-3.776e-05,7.84e-06,-0.0002292383,1.9433809523809513e-05,1.7698095238095238e-05,3.690715714285717e-05,2025-03-25
1742947200000,2025-03-26 00:00:00,-2.99e-05,-1.721e-05,-5.60352e-05,1.7914761904761895e-05,1.9792857142857142e-05,2.9476909523809546e-05,2025-03-26
1742976000000,2025-03-26 08:00:00,1.659e-05,7.133e-05,-5.1882e-06,1.5866190476190464e-05,1.958047619047619e-05,2.4467947619047645e-05,2025-03-26
1743004800000,2025-03-26 16:00:00,-3.082e-05,-4.927e-05,7.41018e-05,1.2006190476190466e-05,1.3552857142857144e-05,2.3234700000000023e-05,2025-03-26
1743033600000,2025-03-27 00:00:00,3.136e-05,-1.904e-05,7.60212e-05,1.2573809523809512e-05,1.2103809523809524e-05,2.3666814285714306e-05,2025-03-27
1743062400000,2025-03-27 08:00:00,5.512e-05,4.7e-05,3.06031e-05,1.3393809523809511e-05,1.0942380952380951e-05,2.2838528571428594e-05,2025-03-27
1743091200000,2025-03-27 16:00:00,-3.76e-05,-3.998e-05,-2.77143e-05,1.1086190476190466e-05,9.505714285714284e-06,1.7818252380952404e-05,2025-03-27
1743120000000,2025-03-28 00:00:00,1.584e-05,-5.41e-06,2.3226000000000004e-06,1.107142857142856e-05,9.92142857142857e-06,1.4681828571428591e-05,2025-03-28
1743148800000,2025-03-28 08:00:00,-4.57e-06,-7.06e-06,5.2380100000000004e-05,8.318571428571418e-06,8.59095238095238e-06,1.738681904761907e-05,2025-03-28
1743177600000,2025-03-28 16:00:00,8.118e-05,3.856e-05,0.0001,1.0985238095238086e-05,1.0681428571428571e-05,1.828633333333336e-05,2025-03-28
1743206400000,2025-03-29 00:00:00,5.364e-05,3.739e-05,5.55334e-05,1.2189047619047609e-05,1.0222857142857142e-05,1.6602300000000022e-05,2025-03-29
1743235200000,2025-03-29 08:00:00,8.214e-05,-1.692e-05,-1.19816e-05,1.6943333333333324e-05,8.04904761904762e-06,1.176231904761907e-05,2025-03-29
1743264000000,2025-03-29 16:00:00,2.53e-05,6.68e-06,4.0789e-05,1.5723333333333326e-05,8.226666666666665e-06,9.783590476190498e-06,2025-03-29
1743292800000,2025-03-30 00:00:00,3.41e-06,4.207e-05,5.34373e-05,1.4886190476190467e-05,1.0943809523809523e-05,1.2389933333333357e-05,2025-03-30
1743321600000,2025-03-30 08:00:00,4.27e-06,-4.333e-05,5.38505e-05,1.5177142857142849e-05,8.114285714285714e-06,1.5614204761904782e-05,2025-03-30
1743350400000,2025-03-30 16:00:00,4.588e-05,4.13e-06,6.84177e-05,1.544761904761904e-05,9.985238095238094e-06,2.1981161904761928e-05,2025-03-30
1743379200000,2025-03-31 00:00:00,2.643e-05,-3.11e-06,4.20292e-05,1.5735238095238086e-05,8.886190476190477e-06,2.548258571428574e-05,2025-03-31
1743408000000,2025-03-31 08:00:00,6.02e-05,2.713e-05,3.63148e-05,1.5977142857142846e-05,5.838095238095238e-06,2.371958571428574e-05,2025-03-31
1743436800000,2025-03-31 16:00:00,1.845e-05,-3.19e-06,6.19593e-05,1.8485238095238085e-05,4.280476190476189e-06,2.451795714285717e-05,2025-03-31
1743465600000,2025-04-01 00:00:00,3.961e-05,-0.00011844,0.0001,2.048904761904761e-05,-2.157619047619048e-06,2.7402809523809548e-05,2025-04-01
1743494400000,2025-04-01 08:00:00,2.889e-05,2.705e-05,9.601330000000001e-05,2.1317142857142846e-05,-6.561904761904769e-07,2.9219795238095263e-05,2025-04-01
1743523200000,2025-04-01 16:00:00,3.573e-05,1.751e-05,-0.0001081272,2.481666666666666e-05,-1.9571428571428618e-07,3.49869904761905e-05,2025-04-01
1743552000000,2025-04-02 00:00:00,-2.112e-05,2.346e-05,-3.27633e-05,2.52347619047619e-05,1.7409523809523803e-06,3.6095176190476216e-05,2025-04-02
1743580800000,2025-04-02 08:00:00,3.036e-05,-2.533e-05,7.13309e-05,2.589047619047618e-05,-2.8619047619047624e-06,3.973894285714288e-05,2025-04-02
1743609600000,2025-04-02 16:00:00,7.33e-06,-2.791e-05,-4.76697e-05,2.7707142857142844e-05,-1.844761904761905e-06,3.3940300000000025e-05,2025-04-02
1743638400000,2025-04-03 00:00:00,5.862e-05,-2.095e-05,5.5292e-05,2.9005238095238083e-05,-1.935714285714286e-06,3.2953195238095264e-05,2025-04-03
1743667200000,2025-04-03 08:00:00,5.038e-05,1.376e-05,-2.49828e-05,2.87795238095238e-05,-3.5185714285714285e-06,3.0306247619047643e-05,2025-04-03
1743696000000,2025-04-03 16:00:00,6.484e-05,-8.99e-06,9.24588e-05,3.365761904761904e-05,-2.042857142857143e-06,3.602877619047621e-05,2025-04-03
1743724800000,2025-04-04 00:00:00,4.283e-05,0.0001,5.37348e-05,3.494285714285714e-05,2.9766666666666664e-06,3.8476976190476214e-05,2025-04-04
1743753600000,2025-04-04 08:00:00,4.736e-05,9.307e-05,9.66356e-05,3.7415714285714276e-05,7.744761904761906e-06,4.058438095238098e-05,2025-04-04
1743782400000,2025-04-04 16:00:00,8.038e-05,3.029e-05,0.0001,3.737761904761904e-05,7.350952380952382e-06,4.058438095238098e-05,2025-04-04
1743811200000,2025-04-05 00:00:00,8.559e-05,9.537e-05,0.0001,3.889904761904761e-05,1.0111904761904762e-05,4.2701838095238124e-05,2025-04-05
1743840000000,2025-04-05 08:00:00,7.437e-05,9.739e-05,0.0001,3.852904761904761e-05,1.5555238095238095e-05,4.8034295238095264e-05,2025-04-05
1743868800000,2025-04-05 16:00:00,4.08e-06,3.366e-05,9.966490000000001e-05,3.7518571428571415e-05,1.684e-05,5.083790952380955e-05,2025-04-05
1743897600000,2025-04-06 00:00:00,2.21e-06,9.173e-05,0.0001,3.7461428571428555e-05,1.9204761904761908e-05,5.305518095238098e-05,2025-04-06
1743926400000,2025-04-06 08:00:00,5.363e-05,9.894e-05,2.18414e-05,3.9811904761904755e-05,2.5979523809523808e-05,5.1530938095238124e-05,2025-04-06
1743955200000,2025-04-06 16:00:00,-6.03e-06,3.77e-06,4.16626e-05,3.7339999999999985e-05,2.5962380952380955e-05,5.025688571428575e-05,2025-04-06
1743984000000,2025-04-07 00:00:00,4.946e-05,1.25e-06,6.14281e-05,3.843666666666666e-05,2.617e-05,5.118064285714288e-05,2025-04-07
1744012800000,2025-04-07 08:00:00,6.857e-05,-3.202e-05,8.940100000000001e-05,3.883523809523809e-05,2.3353333333333332e-05,5.370855714285717e-05,2025-04-07
1744041600000,2025-04-07 16:00:00,4.998e-05,3.657e-05,0.0001,4.0336666666666656e-05,2.5246666666666667e-05,5.5520019047619077e-05,2025-04-07
1744070400000,2025-04-08 00:00:00,4.074e-05,9.02e-06,0.0001,4.039047619047618e-05,3.131619047619048e-05,5.5520019047619077e-05,2025-04-08
1744099200000,2025-04-08 08:00:00,3.575e-05,7.245e-05,0.0001,4.0717142857142846e-05,3.347809523809524e-05,5.5709861904761936e-05,2025-04-08
1744128000000,2025-04-08 16:00:00,3.134e-05,3.545e-05,0.0001,4.050809523809523e-05,3.433238095238096e-05,6.562068095238097e-05,2025-04-08
1744156800000,2025-04-09 00:00:00,9.568e-05,2.267e-05,4.88563e-05,4.606999999999999e-05,3.4294761904761904e-05,6.95073285714286e-05,2025-04-09
1744185600000,2025-04-09 08:00:00,-2.252e-05,-2.068e-05,0.0001,4.355190476190475e-05,3.451619047619048e-05,7.087252380952384e-05,2025-04-09
1744214400000,2025-04-09 16:00:00,6.856e-05,0.0001,0.00023990800000000002,4.646761904761904e-05,4.0607142857142856e-05,8.456670000000003e-05,2025-04-09
1744243200000,2025-04-10 00:00:00,7.705e-05,9.218e-05,0.0001,4.7345238095238093e-05,4.599428571428572e-05,8.669565238095241e-05,2025-04-10
1744272000000,2025-04-10 08:00:00,1.14e-06,0.0001,0.0001,4.500047619047618e-05,5.0100952380952386e-05,9.264721428571432e-05,2025-04-10
1744300800000,2025-04-10 16:00:00,6.775e-05,4.691e-05,0.0001,4.513904761904761e-05,5.276285714285714e-05,9.300631904761906e-05,2025-04-10
1744329600000,2025-04-11 00:00:00,2.065e-05,-3.007e-05,0.0001,4.4082857142857135e-05,4.656904761904762e-05,9.520942380952384e-05,2025-04-11
1744358400000,2025-04-11 08:00:00,-4.294e-05,4.989e-05,0.0001,3.978285714285713e-05,4.451285714285714e-05,9.536963333333336e-05,2025-04-11
1744387200000,2025-04-11 16:00:00,3.29e-05,0.0001,0.0001,3.752190476190475e-05,4.7832380952380954e-05,9.536963333333336e-05,2025-04-11
1744416000000,2025-04-12 00:00:00,3.654e-05,6.951e-05,0.0001,3.518619047619046e-05,4.660095238095239e-05,9.536963333333336e-05,2025-04-12
1744444800000,2025-04-12 08:00:00,5.64e-05,-9.06e-06,0.0001,3.433047619047618e-05,4.1531904761904766e-05,9.536963333333336e-05,2025-04-12
1744473600000,2025-04-12 16:00:00,5.388e-05,1.472e-05,0.00011221170000000001,3.670190476190475e-05,4.063e-05,9.596710000000003e-05,2025-04-12
1744502400000,2025-04-13 00:00:00,5.057e-05,7.698e-05,0.0001021261,3.90047619047619e-05,3.992761904761905e-05,9.60683428571429e-05,2025-04-13
1744531200000,2025-04-13 08:00:00,8.429e-05,1.214e-05,0.0001,4.0464761904761894e-05,3.5794285714285716e-05,9.979018095238097e-05,2025-04-13
1744560000000,2025-04-13 16:00:00,9.642e-05,-3.89e-06,9.31725e-05,4.534333333333332e-05,3.5429523809523814e-05,0.00010224303333333337,2025-04-13
1744588800000,2025-04-14 00:00:00,8.113e-05,-3.415e-05,8.28177e-05,4.685142857142856e-05,3.374380952380952e-05,0.00010326158571428575,2025-04-14
1744617600000,2025-04-14 08:00:00,7.127e-05,5.162e-05,8.43887e-05,4.697999999999999e-05,3.7726666666666666e-05,0.0001030229047619048,2025-04-14
1744646400000,2025-04-14 16:00:00,2.428e-05,3.854e-05,1.6592999999999995e-06,4.5756190476190464e-05,3.782047619047619e-05,9.834001428571432e-05,2025-04-14
1744675200000,2025-04-15 00:00:00,-2.073e-05,3.92e-06,5.3676e-06,4.282904761904761e-05,3.757761904761905e-05,9.383370952380955e-05,2025-04-15
1744704000000,2025-04-15 08:00:00,6.606e-05,0.0001,3.5670900000000004e-05,4.427238095238094e-05,3.8889523809523805e-05,9.077041904761907e-05,2025-04-15
1744732800000,2025-04-15 16:00:00,1.883e-05,7.167e-05,2.8790600000000002e-05,4.3676666666666655e-05,4.061428571428572e-05,8.737949523809528e-05,2025-04-15
1744761600000,2025-04-16 00:00:00,2.428e-05,-6.198e-05,9.59029e-05,4.027666666666666e-05,3.658333333333333e-05,8.961980952380956e-05,2025-04-16
1744790400000,2025-04-16 08:00:00,6.917e-05,-9.053e-05,9.60031e-05,4.464285714285713e-05,3.325714285714286e-05,8.942948095238098e-05,2025-04-16
1744819200000,2025-04-16 16:00:00,1.978e-05,-1.926e-05,-1.1249800000000002e-05,4.231999999999999e-05,2.7578095238095238e-05,7.746958571428573e-05,2025-04-16
