ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1727308500000,1727308560000,1727394960000,neg3pct,24h,0.031787588292253144,303.87588292253145,2024
1728345300000,1728345360000,1728431760000,neg3pct,24h,-0.001773061035698853,-31.730610356988528,2024
1728863700000,1728863760000,1728950160000,neg3pct,24h,0.051149173819998506,497.49173819998504,2024
1729036500000,1729036560000,1729122960000,neg3pct,24h,0.00917898193760247,77.78981937602471,2024
1729209300000,1729209360000,1729295760000,neg3pct,24h,0.016163890741486275,147.63890741486276,2024
1729727700000,1729727760000,1729814160000,neg3pct,24h,0.021855498876495405,204.55498876495406,2024
1729900500000,1729900560000,1729986960000,neg3pct,24h,0.005656551122541931,42.56551122541931,2024
1730505300000,1730505360000,1730591760000,neg3pct,24h,-0.003593377487252858,-49.93377487252858,2024
1730678100000,1730678160000,1730764560000,neg3pct,24h,-0.014638819474427134,-160.38819474427135,2024
1732492500000,1732492560000,1732578960000,neg3pct,24h,-0.04890874495962583,-503.0874495962583,2024
1732665300000,1732665360000,1732751760000,neg3pct,24h,0.04247160047899401,410.7160047899401,2024
1733529300000,1733529360000,1733615760000,neg3pct,24h,-0.000547707638268613,-19.47707638268613,2024
1734393300000,1734393360000,1734479760000,neg3pct,24h,0.0004635490866384817,-9.364509133615183,2024
1736034900000,1736034960000,1736121360000,neg3pct,24h,0.0014854726073354474,0.8547260733544739,2025
1736466900000,1736466960000,1736553360000,neg3pct,24h,0.024862338854209076,234.62338854209077,2025
1736812500000,1736812560000,1736898960000,neg3pct,24h,0.02198293062696033,205.82930626960328,2025
1737244500000,1737244560000,1737330960000,neg3pct,24h,-0.027122456251939764,-285.22456251939764,2025
1737330900000,1737330960000,1737417360000,neg3pct,24h,0.0023443853889946187,9.443853889946187,2025
1737590100000,1737590160000,1737676560000,neg3pct,24h,0.0035941886871850848,21.941886871850848,2025
1737676500000,1737676560000,1737762960000,neg3pct,24h,0.007733874698151011,63.33874698151011,2025
1738108500000,1738108560000,1738194960000,neg3pct,24h,0.02260296208729562,212.0296208729562,2025
1738626900000,1738626960000,1738713360000,neg3pct,24h,-0.033419545903257575,-348.19545903257574,2025
1738713300000,1738713360000,1738799760000,neg3pct,24h,-0.014785333341503781,-161.8533334150378,2025
1740009300000,1740009360000,1740095760000,neg3pct,24h,0.01803359530237647,166.33595302376472,2025
1740527700000,1740527760000,1740614160000,neg3pct,24h,-0.05401991238371029,-554.1991238371029,2025
1740614100000,1740614160000,1740700560000,neg3pct,24h,0.009076291550574656,76.76291550574655,2025
1740786900000,1740786960000,1740873360000,neg3pct,24h,0.01899034188540627,175.9034188540627,2025
1741046100000,1741046160000,1741132560000,neg3pct,24h,0.013094266411082023,116.94266411082023,2025
1741132500000,1741132560000,1741218960000,neg3pct,24h,0.03779635124247771,363.9635124247771,2025
