ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1662969600013,-0.0002761,8.0,1.1111111111111112,0,-0.027318668421442482,-0.022914636995003512,-0.07174070339161698
1662998400000,-0.00038902,8.0,0.0,0,0.005195459391071244,-0.06994833827302227,-0.12925389220153938
1663027200004,-0.00028397,8.0,1.4814814814814816,0,-0.0006642853396887638,-0.08502269641577276,-0.14226777691666714
1663056000000,-0.00047985,8.0,0.0,0,-0.07414037399634987,-0.06283418562207355,-0.1428987924127837
1663084800000,-0.0004662,8.0,0.3703703703703704,0,-0.011096835953244621,0.0014170193470375292,-0.08757809351068113
1663113600000,-0.00111142,8.0,0.0,0,0.023569945612716747,0.03622422335723652,-0.08838888818127388
1663142400000,-0.00182506,8.0,0.0,0,-0.010664310646267272,0.01372547799630408,-0.10870877223546105
1663171200000,-0.00172134,8.0,0.3703703703703704,0,0.02327541208359274,-0.0650906552459295,-0.09312680414316166
1663200000019,-0.00301937,8.0,0.0,0,0.0013459529223771582,-0.09533525904984319,-0.09805789441337343
1663228800012,-0.00216987,8.0,0.3703703703703704,0,-0.08758416242657852,-0.09781561293569585,-0.10823119272812076
1663257600007,-0.00010393,8.0,15.925925925925927,1,-0.00982786107803757,-0.02543404704726926,-0.04768631566201831
1663286400000,-7.76e-06,8.0,39.62962962962963,3,-0.0013994755363523348,-0.02754792864033473,-0.09361540238318455
1663315200000,-2.35e-06,8.0,41.11111111111111,4,-0.014381735060411516,-0.025450364645695056,-0.11489740938282367
1663344000000,0.0001,8.0,82.5925925925926,8,-0.011975593257775419,-0.004672897196261627,-0.07397258382915284
1663372800000,7.4e-05,8.0,76.29629629629629,7,0.0007544902649796459,0.025233507750990203,-0.03780135947968122
1663401600012,7.913e-05,8.0,78.14814814814814,7,0.006631716358000972,0.01426866130079385,-0.052530174309428856
1663430400017,4.111e-05,8.0,59.25925925925925,5,0.017711388964015473,-0.01824536584351011,-0.04527707852234031
1663459200000,8.41e-06,8.0,42.96296296296296,4,-0.0099485537119689,-0.09087935675104764,-0.10028959831010875
1663488000004,8.234e-05,8.0,80.0,7,-0.02563749612856603,-0.10455968890877188,-0.08471041673836
