ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1709078100000,1709078160000,1709164560000,neg3pct,24h,0.041726640879039545,403.2664087903955,2024
1709164500000,1709164560000,1709250960000,neg3pct,24h,-0.00889689718121911,-102.9689718121911,2024
1709337300000,1709337360000,1709423760000,neg3pct,24h,-0.004118496268613159,-55.184962686131584,2024
1709596500000,1709596560000,1709682960000,neg3pct,24h,-0.019652777969056956,-210.52777969056956,2024
1709682900000,1709682960000,1709769360000,neg3pct,24h,0.07524485977107087,738.4485977107087,2024
1710892500000,1710892560000,1710978960000,neg3pct,24h,0.11311071076902612,1117.1071076902613,2024
1710978900000,1710978960000,1711065360000,neg3pct,24h,-0.007176461887668295,-85.76461887668295,2024
1712102100000,1712102160000,1712188560000,neg3pct,24h,0.013050436439823843,116.50436439823844,2024
1712706900000,1712706960000,1712793360000,neg3pct,24h,0.009795960234897816,83.95960234897817,2024
1712966100000,1712966160000,1713052560000,neg3pct,24h,-0.07102235072545071,-724.2235072545071,2024
1713052500000,1713052560000,1713138960000,neg3pct,24h,0.04501323918799649,436.13239187996487,2024
1714607700000,1714607760000,1714694160000,neg3pct,24h,0.004802841344795583,34.02841344795583,2024
1717804500000,1717804560000,1717890960000,neg3pct,24h,0.0008666547128086677,-5.333452871913323,2024
1718236500000,1718236560000,1718322960000,neg3pct,24h,-0.02594861371573587,-273.4861371573587,2024
1718668500000,1718668560000,1718754960000,neg3pct,24h,-0.008072714225916378,-94.72714225916377,2024
1718927700000,1718927760000,1719014160000,neg3pct,24h,0.0010106962985738654,-3.8930370142613455,2024
1719100500000,1719100560000,1719186960000,neg3pct,24h,-0.02195780667975078,-233.5780667975078,2024
1720223700000,1720223760000,1720310160000,neg3pct,24h,0.02786880297303007,264.68802973030074,2024
1720482900000,1720482960000,1720569360000,neg3pct,24h,0.015087885607841134,136.87885607841133,2024
1721951700000,1721951760000,1722038160000,neg3pct,24h,0.0320657824265147,306.657824265147,2024
1722124500000,1722124560000,1722210960000,neg3pct,24h,0.0056395890541540705,42.39589054154071,2024
1722729300000,1722729360000,1722815760000,neg3pct,24h,-0.07588575834130695,-772.8575834130695,2024
1722902100000,1722902160000,1722988560000,neg3pct,24h,0.016042935646186418,146.4293564618642,2024
1723593300000,1723593360000,1723679760000,neg3pct,24h,-0.014363487651693707,-157.63487651693708,2024
1723766100000,1723766160000,1723852560000,neg3pct,24h,0.008247775629379284,68.47775629379284,2024
1725839700000,1725839760000,1725926160000,neg3pct,24h,0.027459127056712607,260.59127056712606,2024
1727049300000,1727049360000,1727135760000,neg3pct,24h,0.026816461390500423,254.16461390500422,2024
1727999700000,1727999760000,1728086160000,neg3pct,24h,0.028849718149629888,274.4971814962989,2024
1728345300000,1728345360000,1728431760000,neg3pct,24h,0.006950061906727312,55.50061906727312,2024
1728690900000,1728690960000,1728777360000,neg3pct,24h,0.016295779274100752,148.95779274100752,2024
1728863700000,1728863760000,1728950160000,neg3pct,24h,0.06596569167909738,645.6569167909738,2024
1731282900000,1731282960000,1731369360000,neg3pct,24h,0.05956622092877395,581.6622092877395,2024
1732060500000,1732060560000,1732146960000,neg3pct,24h,-0.01363434607244629,-150.34346072446291,2024
1732838100000,1732838160000,1732924560000,neg3pct,24h,0.004777501347249746,33.77501347249746,2024
1733442900000,1733442960000,1733529360000,neg3pct,24h,0.057495040114968976,560.9504011496898,2024
1734738900000,1734738960000,1734825360000,neg3pct,24h,-0.03811013821299847,-395.1013821299847,2024
1734998100000,1734998160000,1735084560000,neg3pct,24h,0.022192783909134928,207.92783909134928,2024
1736812500000,1736812560000,1736898960000,neg3pct,24h,0.0283589324896667,269.589324896667,2025
1736898900000,1736898960000,1736985360000,neg3pct,24h,0.06991291511084086,685.1291511084086,2025
1737417300000,1737417360000,1737503760000,neg3pct,24h,0.016270353227473056,148.70353227473055,2025
1738626900000,1738626960000,1738713360000,neg3pct,24h,-0.04760083981034746,-490.00839810347463,2025
1738799700000,1738799760000,1738886160000,neg3pct,24h,-0.03574876453044973,-371.4876453044973,2025
1740441300000,1740441360000,1740527760000,neg3pct,24h,-0.006952514366672657,-83.52514366672658,2025
1740786900000,1740786960000,1740873360000,neg3pct,24h,-0.008665643142011903,-100.65643142011903,2025
1741132500000,1741132560000,1741218960000,neg3pct,24h,0.032122281119467244,307.22281119467243,2025
1742169300000,1742169360000,1742255760000,neg3pct,24h,0.0214421644659073,200.421644659073,2025
1742514900000,1742514960000,1742601360000,neg3pct,24h,-0.009191621599806243,-105.91621599806243,2025
1742946900000,1742946960000,1743033360000,neg3pct,24h,-0.028372396778172937,-297.72396778172936,2025
1743119700000,1743119760000,1743206160000,neg3pct,24h,-0.0533057665513057,-547.057665513057,2025
1743897300000,1743897360000,1743983760000,neg3pct,24h,-0.1299587862694659,-1313.587862694659,2025
1744329300000,1744329360000,1744415760000,neg3pct,24h,0.030258258968145935,288.58258968145935,2025
1745970900000,1745970960000,1746057360000,neg3pct,24h,-0.0033325358984772624,-47.32535898477262,2025
1746316500000,1746316560000,1746402960000,neg3pct,24h,-0.013137714026843161,-145.37714026843162,2025
1746575700000,1746575760000,1746662160000,neg3pct,24h,-0.0032594093421719483,-46.594093421719485,2025
1747007700000,1747007760000,1747094160000,neg3pct,24h,-0.006043670911340837,-74.43670911340837,2025
1747266900000,1747266960000,1747353360000,neg3pct,24h,-0.02703188936140888,-284.3188936140888,2025
1747526100000,1747526160000,1747612560000,neg3pct,24h,0.008821910712551562,74.21910712551562,2025
1747612500000,1747612560000,1747698960000,neg3pct,24h,0.013434045216051738,120.34045216051737,2025
1747785300000,1747785360000,1747871760000,neg3pct,24h,0.011695836853189423,102.95836853189422,2025
1748044500000,1748044560000,1748130960000,neg3pct,24h,0.004257936507936488,28.579365079364884,2025
1748649300000,1748649360000,1748735760000,neg3pct,24h,-0.0006130140914141213,-20.130140914141215,2025
1749167700000,1749167760000,1749254160000,neg3pct,24h,0.02391905084970114,225.1905084970114,2025
1749772500000,1749772560000,1749858960000,neg3pct,24h,-0.027242748299216912,-286.42748299216913,2025
1749858900000,1749858960000,1749945360000,neg3pct,24h,-0.017117183586453755,-185.17183586453754,2025
1750550100000,1750550160000,1750636560000,neg3pct,24h,-0.0252990808307606,-266.990808307606,2025
1751673300000,1751673360000,1751759760000,neg3pct,24h,0.003591395017537913,21.913950175379128,2025
1752191700000,1752191760000,1752278160000,neg3pct,24h,0.0005248010834604244,-8.751989165395756,2025
1752278100000,1752278160000,1752364560000,neg3pct,24h,-0.0047275003807043525,-61.275003807043525,2025
1752796500000,1752796560000,1752882960000,neg3pct,24h,0.020405579960932174,190.05579960932175,2025
1753228500000,1753228560000,1753314960000,neg3pct,24h,-0.031097525130797776,-324.97525130797777,2025
1754438100000,1754438160000,1754524560000,neg3pct,24h,0.020297785872497087,188.97785872497087,2025
1755215700000,1755215760000,1755302160000,neg3pct,24h,-0.0256749888336133,-270.749888336133,2025
1755302100000,1755302160000,1755388560000,neg3pct,24h,-0.0013414028273338596,-27.414028273338594,2025
1756166100000,1756166160000,1756252560000,neg3pct,24h,0.04986124297086092,484.61242970860917,2025
1756252500000,1756252560000,1756338960000,neg3pct,24h,-0.02322052762464566,-246.2052762464566,2025
1757548500000,1757548560000,1757634960000,neg3pct,24h,0.025707964703634456,243.07964703634457,2025
1757807700000,1757807760000,1757894160000,neg3pct,24h,-0.012418831690851784,-138.18831690851783,2025
1758585300000,1758585360000,1758671760000,neg3pct,24h,-0.007613408561628177,-90.13408561628177,2025
1758930900000,1758930960000,1759017360000,neg3pct,24h,-0.005064853929910074,-64.64853929910073,2025
1759190100000,1759190160000,1759276560000,neg3pct,24h,-0.017179064276137135,-185.79064276137134,2025
1759881300000,1759881360000,1759967760000,neg3pct,24h,0.0161159938383324,147.15993838332398,2025
1760140500000,1760140560000,1760226960000,neg3pct,24h,-0.019407812888778353,-208.07812888778352,2025
1761004500000,1761004560000,1761090960000,neg3pct,24h,-0.026602550406089165,-280.02550406089165,2025
1761695700000,1761695760000,1761782160000,neg3pct,24h,-0.02074963000932195,-221.4963000932195,2025
1762905300000,1762905360000,1762991760000,neg3pct,24h,-0.002591143320055944,-39.91143320055944,2025
1763164500000,1763164560000,1763250960000,neg3pct,24h,0.018933738351438967,175.33738351438967,2025
1763769300000,1763769360000,1763855760000,neg3pct,24h,0.0029217429083470137,15.217429083470137,2025
1764114900000,1764114960000,1764201360000,neg3pct,24h,0.023326750351693626,219.26750351693624,2025
1765151700000,1765151760000,1765238160000,neg3pct,24h,0.02119740306464557,197.9740306464557,2025
1765497300000,1765497360000,1765583760000,neg3pct,24h,-0.046761889153109415,-481.61889153109416,2025
1765929300000,1765929360000,1766015760000,neg3pct,24h,-0.04548293124225711,-468.8293124225711,2025
1767916500000,1767916560000,1768002960000,neg3pct,24h,-0.006604368994564402,-80.04368994564402,2026
1768434900000,1768434960000,1768521360000,neg3pct,24h,-0.011581930162778864,-129.81930162778863,2026
1769039700000,1769039760000,1769126160000,neg3pct,24h,-0.01020661517504251,-116.0661517504251,2026
1769903700000,1769903760000,1769990160000,neg3pct,24h,-0.07135079374176179,-727.5079374176179,2026
1770335700000,1770335760000,1770422160000,neg3pct,24h,0.1289997590836418,1275.997590836418,2026
1770508500000,1770508560000,1770594960000,neg3pct,24h,0.0013158335446641356,-0.841664553358644,2026
1770594900000,1770594960000,1770681360000,neg3pct,24h,0.005275531853890625,38.75531853890625,2026
1770767700000,1770767760000,1770854160000,neg3pct,24h,-0.0392047142715658,-406.04714271565797,2026
1771631700000,1771631760000,1771718160000,neg3pct,24h,0.0024842637891879793,10.842637891879793,2026
1772150100000,1772150160000,1772236560000,neg3pct,24h,-0.04833817487756398,-497.3817487756398,2026
1772582100000,1772582160000,1772668560000,neg3pct,24h,0.07226658181946743,708.6658181946743,2026
1772754900000,1772754960000,1772841360000,neg3pct,24h,-0.046575117812474365,-479.75117812474366,2026
1773791700000,1773791760000,1773878160000,neg3pct,24h,-0.0492611474858311,-506.611474858311,2026
1773878100000,1773878160000,1773964560000,neg3pct,24h,-0.030572757173641718,-319.7275717364172,2026
1775174100000,1775174160000,1775260560000,neg3pct,24h,-0.0018916921161665767,-32.91692116166577,2026
1775778900000,1775778960000,1775865360000,neg3pct,24h,0.02422684178799117,228.2684178799117,2026
1776038100000,1776038160000,1776124560000,neg3pct,24h,0.08255520634240021,811.5520634240021,2026
1776383700000,1776383760000,1776470160000,neg3pct,24h,0.031507374882769223,301.0737488276922,2026
1776556500000,1776556560000,1776642960000,neg3pct,24h,-0.03607549675639776,-374.75496756397763,2026
1776988500000,1776988560000,1777074960000,neg3pct,24h,-0.006683149192613591,-80.83149192613591,2026
1778370900000,1778370960000,1778457360000,neg3pct,24h,0.018023205844434953,166.23205844434952,2026
1778457300000,1778457360000,1778543760000,neg3pct,24h,-0.012465490894661868,-138.65490894661866,2026
1778802900000,1778802960000,1778889360000,neg3pct,24h,-0.02548641542506569,-268.8641542506569,2026
1779062100000,1779062160000,1779148560000,neg3pct,24h,0.00014560826679188565,-12.543917332081143,2026
1779148500000,1779148560000,1779234960000,neg3pct,24h,-0.008289070168270518,-96.89070168270518,2026
1779580500000,1779580560000,1779666960000,neg3pct,24h,-0.008396737591330417,-97.96737591330417,2026
1780098900000,1780098960000,1780185360000,neg3pct,24h,0.0036949299006243663,22.949299006243663,2026
1780617300000,1780617360000,1780703760000,neg3pct,24h,-0.10826997217189072,-1096.699721718907,2026
1780876500000,1780876560000,1780962960000,neg3pct,24h,0.0025415676959619216,11.415676959619216,2026
1781654100000,1781654160000,1781740560000,neg3pct,24h,-0.023906161894181044,-253.06161894181045,2026
1783468500000,1783468560000,1783554960000,neg3pct,24h,-0.015282313194201147,-166.82313194201146,2026
1784246100000,1784246160000,1784332560000,neg3pct,24h,-0.011198015922011084,-125.98015922011083,2026
1680479700000,1680479760000,1680738960000,neg3pct,72h,0.06307947757867516,616.7947757867515,2023
1680566100000,1680566160000,1680825360000,neg3pct,72h,0.03369774279839932,322.9774279839932,2023
1680825300000,1680825360000,1681084560000,neg3pct,72h,-0.006576520218789628,-79.76520218789628,2023
1681084500000,1681084560000,1681343760000,neg3pct,72h,0.03137799449943213,299.7799449943213,2023
1681257300000,1681257360000,1681516560000,neg3pct,72h,0.11187745142149375,1104.7745142149374,2023
1681516500000,1681516560000,1681775760000,neg3pct,72h,-0.01236331091084808,-137.6331091084808,2023
1681689300000,1681689360000,1681948560000,neg3pct,72h,-0.08715065868037364,-885.5065868037364,2023
1681862100000,1681862160000,1682121360000,neg3pct,72h,-0.12195214674364996,-1233.5214674364995,2023
1681948500000,1681948560000,1682207760000,neg3pct,72h,-0.031530669755272744,-329.3066975527274,2023
1682121300000,1682121360000,1682380560000,neg3pct,72h,-0.0035016127984759393,-49.01612798475939,2023
1682553300000,1682553360000,1682812560000,neg3pct,72h,0.022420875384763894,210.20875384763895,2023
1683417300000,1683417360000,1683676560000,neg3pct,72h,-0.026146065697395415,-275.46065697395414,2023
1683503700000,1683503760000,1683762960000,neg3pct,72h,-0.01570554640542443,-171.0554640542443,2023
1683935700000,1683935760000,1684194960000,neg3pct,72h,0.004931643327613866,35.31643327613866,2023
1684194900000,1684194960000,1684454160000,neg3pct,72h,-0.008140514758125383,-95.40514758125383,2023
1685663700000,1685663760000,1685922960000,neg3pct,72h,0.015050490928839588,136.50490928839588,2023
1686095700000,1686095760000,1686354960000,neg3pct,72h,-0.022577440621331157,-239.77440621331158,2023
1686182100000,1686182160000,1686441360000,neg3pct,72h,-0.044100223313004006,-455.00223313004005,2023
1686959700000,1686959760000,1687218960000,neg3pct,72h,0.009845190062820697,84.45190062820697,2023
1688082900000,1688082960000,1688342160000,neg3pct,72h,0.04626609349347621,448.6609349347621,2023
1688342100000,1688342160000,1688601360000,neg3pct,72h,-0.014137868738224868,-155.37868738224867,2023
1688514900000,1688514960000,1688774160000,neg3pct,72h,-0.033802220063253174,-352.02220063253174,2023
1688687700000,1688687760000,1688946960000,neg3pct,72h,0.005569480758011114,41.69480758011114,2023
1689378900000,1689378960000,1689638160000,neg3pct,72h,-0.012543960669080145,-139.43960669080144,2023
1690156500000,1690156560000,1690415760000,neg3pct,72h,-0.00950439478979126,-109.0439478979126,2023
1690329300000,1690329360000,1690588560000,neg3pct,72h,0.00880220081938532,74.0220081938532,2023
1690761300000,1690761360000,1691020560000,neg3pct,72h,-0.012391254117432138,-137.91254117432138,2023
1691538900000,1691538960000,1691798160000,neg3pct,72h,-0.004008815082627959,-54.08815082627959,2023
1692316500000,1692316560000,1692575760000,neg3pct,72h,-0.00019003390917571306,-15.90033909175713,2023
1692402900000,1692402960000,1692662160000,neg3pct,72h,0.0035045040705234953,21.045040705234953,2023
1692489300000,1692489360000,1692748560000,neg3pct,72h,-0.020722530355269053,-221.22530355269052,2023
1692748500000,1692748560000,1693007760000,neg3pct,72h,0.01258273685241762,111.8273685241762,2023
1693526100000,1693526160000,1693785360000,neg3pct,72h,-0.0063212661982446905,-77.2126619824469,2023
1694562900000,1694562960000,1694822160000,neg3pct,72h,0.030603981342557374,292.03981342557375,2023
1695858900000,1695858960000,1696118160000,neg3pct,72h,0.04550433449128399,441.0433449128399,2023
1696204500000,1696204560000,1696463760000,neg3pct,72h,-0.049693205497480464,-510.93205497480466,2023
1696290900000,1696290960000,1696550160000,neg3pct,72h,-0.031244173668288577,-326.4417366828858,2023
1697500500000,1697500560000,1697759760000,neg3pct,72h,-0.02102025121763662,-224.2025121763662,2023
1698105300000,1698105360000,1698364560000,neg3pct,72h,0.021861669282060348,204.61669282060348,2023
1698191700000,1698191760000,1698450960000,neg3pct,72h,-0.0007351579467207436,-21.351579467207436,2023
1698969300000,1698969360000,1699228560000,neg3pct,72h,0.05186514506683859,504.6514506683859,2023
1699401300000,1699401360000,1699660560000,neg3pct,72h,0.10127628025207858,998.7628025207857,2023
1700006100000,1700006160000,1700265360000,neg3pct,72h,-0.011254847309743021,-126.54847309743022,2023
1700610900000,1700610960000,1700870160000,neg3pct,72h,0.07086322419950797,694.6322419950797,2023
1701042900000,1701042960000,1701302160000,neg3pct,72h,-0.017454002742633423,-188.54002742633423,2023
1701734100000,1701734160000,1701993360000,neg3pct,72h,0.051777337827956016,503.7733782795601,2023
1701820500000,1701820560000,1702079760000,neg3pct,72h,0.02752497225305217,261.2497225305217,2023
1701906900000,1701906960000,1702166160000,neg3pct,72h,0.04975894158537941,483.58941585379415,2023
1702338900000,1702338960000,1702598160000,neg3pct,72h,0.04163782330783139,402.3782330783139,2023
1703807700000,1703807760000,1704066960000,neg3pct,72h,-0.026343969044236526,-277.43969044236525,2023
1703894100000,1703894160000,1704153360000,neg3pct,72h,0.022310002129314555,209.10002129314555,2023
1704326100000,1704326160000,1704585360000,neg3pct,72h,0.012907894439293521,115.07894439293523,2024
1706054100000,1706054160000,1706313360000,neg3pct,72h,0.01184157709290412,104.4157709290412,2024
1706486100000,1706486160000,1706745360000,neg3pct,72h,0.012030088519111137,106.30088519111138,2024
1707522900000,1707522960000,1707782160000,neg3pct,72h,0.07145703120283664,700.5703120283664,2024
1708991700000,1708991760000,1709250960000,neg3pct,72h,0.053592378364267335,521.9237836426734,2024
1709078100000,1709078160000,1709337360000,neg3pct,72h,0.05895298124489523,575.5298124489523,2024
1709164500000,1709164560000,1709423760000,neg3pct,72h,0.01234973356648128,109.4973356648128,2024
1709337300000,1709337360000,1709596560000,neg3pct,72h,0.05670136099565748,553.0136099565748,2024
1709596500000,1709596560000,1709855760000,neg3pct,72h,0.06599862829944936,645.9862829944935,2024
1709682900000,1709682960000,1709942160000,neg3pct,72h,0.09267022179266027,912.7022179266027,2024
1710892500000,1710892560000,1711151760000,neg3pct,72h,0.05275755839172236,513.5755839172236,2024
1710978900000,1710978960000,1711238160000,neg3pct,72h,-0.051213712361263486,-526.1371236126348,2024
1712102100000,1712102160000,1712361360000,neg3pct,72h,0.014427863735485102,130.278637354851,2024
1712706900000,1712706960000,1712966160000,neg3pct,72h,-0.0756266365778534,-770.266365778534,2024
1712966100000,1712966160000,1713225360000,neg3pct,72h,-0.04469220360089887,-460.9220360089887,2024
1713052500000,1713052560000,1713311760000,neg3pct,72h,0.022244490307852693,208.44490307852692,2024
1714607700000,1714607760000,1714866960000,neg3pct,72h,0.047607996663572516,462.07996663572516,2024
1717804500000,1717804560000,1718063760000,neg3pct,72h,-0.0031324541814052864,-45.324541814052864,2024
1718236500000,1718236560000,1718495760000,neg3pct,72h,0.000974160874105845,-4.2583912589415505,2024
1718668500000,1718668560000,1718927760000,neg3pct,72h,0.00017085109472825266,-12.291489052717473,2024
1718927700000,1718927760000,1719186960000,neg3pct,72h,-0.02671654666427503,-281.1654666427503,2024
1719100500000,1719100560000,1719359760000,neg3pct,72h,-0.028781177224533327,-301.81177224533326,2024
1720223700000,1720223760000,1720482960000,neg3pct,72h,0.011913586251077524,105.13586251077524,2024
1720482900000,1720482960000,1720742160000,neg3pct,72h,0.027384910125655137,259.84910125655136,2024
1721951700000,1721951760000,1722210960000,neg3pct,72h,0.030323556283671005,289.2355628367101,2024
1722124500000,1722124560000,1722383760000,neg3pct,72h,0.0080750059194159,66.75005919415901,2024
1722729300000,1722729360000,1722988560000,neg3pct,72h,-0.15488638475676497,-1562.8638475676498,2024
1722902100000,1722902160000,1723161360000,neg3pct,72h,0.10954051906779672,1081.405190677967,2024
1723593300000,1723593360000,1723852560000,neg3pct,72h,-0.04085877445882469,-422.5877445882469,2024
1723766100000,1723766160000,1724025360000,neg3pct,72h,0.01664338874645499,152.4338874645499,2024
1725839700000,1725839760000,1726098960000,neg3pct,72h,0.019998780562160867,185.9878056216087,2024
1727049300000,1727049360000,1727308560000,neg3pct,72h,-0.00017063258151583938,-15.706325815158394,2024
1727999700000,1727999760000,1728258960000,neg3pct,72h,0.03823194815487074,368.3194815487074,2024
1728345300000,1728345360000,1728604560000,neg3pct,72h,-0.015716054477919905,-171.16054477919906,2024
1728690900000,1728690960000,1728950160000,neg3pct,72h,0.07972573493184454,783.2573493184453,2024
1728863700000,1728863760000,1729122960000,neg3pct,72h,0.058102016992023,567.0201699202299,2024
1731282900000,1731282960000,1731542160000,neg3pct,72h,-0.0013641837477106344,-27.641837477106343,2024
1732060500000,1732060560000,1732319760000,neg3pct,72h,0.06972847098479917,683.2847098479917,2024
1732838100000,1732838160000,1733097360000,neg3pct,72h,0.03662285661632292,352.2285661632292,2024
1733442900000,1733442960000,1733702160000,neg3pct,72h,0.06145238114107743,600.5238114107743,2024
1734738900000,1734738960000,1734998160000,neg3pct,72h,-0.01473753360244101,-161.3753360244101,2024
1734998100000,1734998160000,1735257360000,neg3pct,72h,-0.02528673111902624,-266.8673111902624,2024
1736812500000,1736812560000,1737071760000,neg3pct,72h,0.05591098127264371,545.1098127264371,2025
1736898900000,1736898960000,1737158160000,neg3pct,72h,0.07759176787287103,761.9176787287104,2025
1737417300000,1737417360000,1737676560000,neg3pct,72h,0.019471228806045904,180.71228806045903,2025
1738626900000,1738626960000,1738886160000,neg3pct,72h,-0.06606554413870769,-674.6554413870768,2025
1738799700000,1738799760000,1739058960000,neg3pct,72h,-0.0557639095747543,-571.639095747543,2025
1740441300000,1740441360000,1740700560000,neg3pct,72h,-0.08253474267339511,-839.3474267339511,2025
1740786900000,1740786960000,1741046160000,neg3pct,72h,-0.038995394139053285,-403.95394139053286,2025
1741132500000,1741132560000,1741391760000,neg3pct,72h,-0.014598943533865372,-159.98943533865372,2025
1742169300000,1742169360000,1742428560000,neg3pct,72h,0.08973903640132108,883.3903640132108,2025
1742514900000,1742514960000,1742774160000,neg3pct,72h,0.00895956090079908,75.59560900799079,2025
1742946900000,1742946960000,1743206160000,neg3pct,72h,-0.08295479283070895,-843.5479283070895,2025
1743119700000,1743119760000,1743378960000,neg3pct,72h,-0.09836646840557128,-997.6646840557129,2025
1743897300000,1743897360000,1744156560000,neg3pct,72h,-0.18593201117472968,-1873.3201117472968,2025
1744329300000,1744329360000,1744588560000,neg3pct,72h,0.04991168108005173,485.11681080051727,2025
1745970900000,1745970960000,1746230160000,neg3pct,72h,0.024123331645738544,227.23331645738543,2025
1746316500000,1746316560000,1746575760000,neg3pct,72h,-0.008651132834460507,-100.51132834460506,2025
1746575700000,1746575760000,1746834960000,neg3pct,72h,0.28920100425044604,2878.01004250446,2025
