ts,leg,net_bp,year
1721577600000,bottom,120.77305850199795,2024
1722931200000,bottom,-909.7430282378298,2024
1722988800000,bottom,-855.4381526899795,2024
1723017600001,bottom,-690.8024488949576,2024
1723132800000,bottom,-141.23950290958408,2024
1723190400000,bottom,342.7814928942648,2024
1723248000000,bottom,226.72254615892354,2024
1723276800000,bottom,245.11945131904537,2024
1723305600000,bottom,159.92870658185845,2024
1723363200000,bottom,49.60149377783064,2024
1723392000001,bottom,98.65105482351379,2024
1723420800000,bottom,-20.21762364127809,2024
1723478400000,bottom,49.45475519481836,2024
1723536000000,bottom,112.40950056168943,2024
1723564800000,bottom,224.25781018755322,2024
1723593600000,bottom,267.1662237139634,2024
1723622400000,bottom,253.30779343710486,2024
1723651200000,bottom,-25.54997260043089,2024
1723680000000,bottom,-136.4536351348138,2024
1723737600000,bottom,-35.627290256327484,2024
1723766400000,bottom,-177.18220969383734,2024
1723795200000,bottom,-20.86077586649514,2024
1723824000000,bottom,-87.668124753421,2024
1723910400000,bottom,93.95607652923755,2024
1723968000000,bottom,-52.92325765482374,2024
1723996800000,bottom,46.61294970763353,2024
1724025600000,bottom,-483.15368455655357,2024
1724054400000,bottom,-435.21244761772925,2024
1724083200002,bottom,-332.643581060869,2024
1724112000000,bottom,-171.88180159312714,2024
1724198400001,bottom,-857.4550763891834,2024
1724227200000,bottom,-761.9412655922247,2024
1724284800000,bottom,-495.7694918026083,2024
1724342400008,bottom,-640.5033496120287,2024
1724371200000,bottom,-657.3212745119166,2024
1724428800000,bottom,-344.0638964633107,2024
1724544000000,bottom,726.0605990632425,2024
1724572800000,bottom,800.3569979398235,2024
1724803200000,bottom,29.858392824948076,2024
1725177600001,bottom,279.090975014495,2024
1725235200001,bottom,-136.63653720632206,2024
1725696000000,bottom,-546.0127147924625,2024
1725724800000,bottom,-347.4264539135301,2024
1725782400000,bottom,-427.728705140175,2024
1725811200000,bottom,-568.8415456885602,2024
1725840000000,bottom,-476.93845920793996,2024
1725868800000,bottom,-578.4999909039639,2024
1725897600001,bottom,-407.09908770662094,2024
1725926400000,bottom,-209.07239103618178,2024
1726012800000,bottom,-508.31538178562386,2024
1726070400000,bottom,-575.6928610000316,2024
1726272000000,bottom,365.95697601934,2024
1731225600000,top,1039.997594479965,2024
1731254400000,top,1606.9573513413234,2024
1731283200001,top,1222.725958112541,2024
1731369600002,top,-126.70055013838044,2024
1731398400000,top,-168.31811426360187,2024
1731427200000,top,181.13724622244322,2024
1731484800010,top,437.6122379296994,2024
1731513600000,top,-248.84710401974084,2024
1731686400000,top,443.03398837656283,2024
1731772800000,top,203.5776210924374,2024
1731801600000,top,169.05021199640504,2024
1731859200001,top,468.0034207550883,2024
1731916800000,top,549.9098153572509,2024
1731945600000,top,444.44637078157115,2024
1731974400000,top,861.6900187687311,2024
1732003200000,top,815.1140068555869,2024
1732032000000,top,631.2864697056837,2024
1732435200000,top,-512.354890811652,2024
1732464000000,top,-42.99895724713275,2024
1732492800000,top,-230.85581516847964,2024
1732550400000,top,-102.66555834718737,2024
1732579200000,top,274.9058436673908,2024
1732608000000,top,199.96575395805195,2024
1732636800000,top,552.7554939705389,2024
1732665600000,top,570.2444850486439,2024
1732694400000,top,332.4711293646761,2024
1732780800000,top,104.90059151497879,2024
1732809600000,top,190.4245927482935,2024
1732838400000,top,147.33226802024004,2024
1732896000000,top,-123.13255956016998,2024
1732953600000,top,-144.19695800920772,2024
1733011200000,top,-54.734844988774555,2024
1733040000000,top,7.384988856802956,2024
1733097600001,top,123.50531791360876,2024
1733126400001,top,673.7396053356888,2024
1733212800000,top,271.67512510842,2024
1733270400000,top,386.09079956724537,2024
1733299200000,top,273.5436686527566,2024
1733328000000,top,413.5287628201707,2024
1733356800001,top,107.32706610292755,2024
1733385600000,top,-284.4590029951304,2024
1733414400000,top,-159.7062844207946,2024
1733529600000,top,-266.03748573259355,2024
1733702400000,top,-27.928923988154594,2024
1734768000000,bottom,474.58842694098684,2024
1735516800000,bottom,-115.51639243608513,2024
1735920000000,bottom,-471.52698748370955,2025
1736006400000,bottom,-14.245680375974278,2025
1736265600008,bottom,454.6934362320172,2025
1736438400000,bottom,-108.1376517702941,2025
1736467200000,bottom,-229.78015276413564,2025
1736496000000,bottom,82.31749633781772,2025
1736524800000,bottom,168.47937345294284,2025
1736553600000,bottom,3.93228212330078,2025
1736582400000,bottom,-75.77384956550291,2025
1736611200000,bottom,-205.63113627362006,2025
1736640000000,bottom,-221.0490123834001,2025
1736668800000,bottom,-322.80016292276656,2025
1736697600000,bottom,-432.1808622502614,2025
1736726400000,bottom,-645.1498557828088,2025
1736755200000,bottom,-673.747010768501,2025
1736784000000,bottom,-809.401373276603,2025
1736899200000,bottom,-798.4656413039775,2025
1736956800000,bottom,-567.3277686322458,2025
1736985600000,bottom,-409.0270663930011,2025
1737014400000,bottom,-550.2413577375324,2025
1737043200000,bottom,-581.3116176863413,2025
1737072000004,bottom,-102.09541669792198,2025
1737129600008,bottom,-133.18979808468677,2025
1737158400000,bottom,157.87180351580844,2025
1737676800000,bottom,113.45289752810085,2025
1737705600000,bottom,565.9605696843291,2025
1737763200000,bottom,237.52196493293366,2025
1737964800000,bottom,-642.2322709935984,2025
1737993600000,bottom,-472.05940594059405,2025
1738051200000,bottom,-158.02252487754507,2025
1738281600000,bottom,656.5378722120204,2025
1738396800000,bottom,361.2535894162157,2025
1738454400001,bottom,257.83340096595174,2025
1738483200000,bottom,164.6962635596634,2025
1738512000000,bottom,113.71048664130701,2025
1738598400000,bottom,158.36064549839946,2025
1738627200000,bottom,461.98952915715586,2025
1738684800000,bottom,112.707839588579,2025
1738713600001,bottom,131.19972886235743,2025
1738742400001,bottom,152.0432675450463,2025
1738771200000,bottom,211.95861539905448,2025
1738800000001,bottom,-0.47324582027540174,2025
1738828800001,bottom,95.33241535522109,2025
1738972800000,bottom,-127.2065677251215,2025
1739001600000,bottom,-227.45203098557474,2025
1739030400000,bottom,-125.82338709845752,2025
1739059200000,bottom,63.39931657056887,2025
1739116800000,bottom,66.23380705734162,2025
1739145600000,bottom,-146.6212100635793,2025
1739289600000,bottom,-8.20952239397642,2025
1739318400000,bottom,-199.15401447567692,2025
1739462400001,bottom,-125.46797657283214,2025
1739577600000,bottom,154.89564991567573,2025
1739606400000,bottom,183.87305721833513,2025
1739692800000,bottom,140.44059157797008,2025
1739808000000,bottom,-148.12296416767998,2025
1740009600000,bottom,-3.912997010146345,2025
1740096000001,bottom,205.31558657111162,2025
1740124800000,bottom,221.51907613850176,2025
1740153600000,bottom,377.79812269773515,2025
1740326400000,bottom,816.8495564833906,2025
1740355200000,bottom,1221.8332727140476,2025
1740499200000,bottom,366.30473451819535,2025
1740643200000,bottom,0.7541002606599303,2025
1740758400000,bottom,-758.3504171632909,2025
1740787200000,bottom,-228.77666288179486,2025
1740816000000,bottom,162.6861149580401,2025
1740844800001,bottom,217.22512392326433,2025
1740873600000,bottom,-150.72397625712262,2025
1740902400000,bottom,-184.1375911451386,2025
1740931200000,bottom,-82.44626967830169,2025
1740960000001,bottom,344.4015990388756,2025
1740988800000,bottom,76.43615190323595,2025
1741046400001,bottom,-466.4988403576469,2025
1741075200005,bottom,-609.3328459459817,2025
1741305600000,bottom,991.0397234384978,2025
1741334400001,bottom,657.9993655145851,2025
1741478400001,bottom,376.0550357349286,2025
1741996800000,bottom,-7.821369727331483,2025
1742025600000,bottom,65.14940927223113,2025
1742054400000,bottom,315.5259262246186,2025
1742630400004,bottom,-279.4765325727371,2025
1742716800000,bottom,-473.1288786356551,2025
1742832000000,bottom,143.3635380757499,2025
1742860800001,bottom,17.791791791790924,2025
1742918400000,bottom,411.79437080774716,2025
1742947200000,bottom,330.70086810583945,2025
1743004800001,bottom,461.88024040633115,2025
1743091200002,bottom,470.184287631223,2025
1743148800001,bottom,356.50037507880165,2025
1743552000001,bottom,138.69534968445632,2025
1743955200002,bottom,621.1634461065158,2025
1744185600001,bottom,-762.3048266663594,2025
1744358400000,bottom,-448.7568691585324,2025
1744675200000,bottom,-51.59833820544234,2025
1745078400000,bottom,-694.1049856437413,2025
1745136000000,bottom,-1116.992033048098,2025
1745164800000,bottom,-1053.8503314039508,2025
1745337600000,bottom,-471.4257882983179,2025
1745366400000,bottom,-116.98101244189395,2025
1745452800000,bottom,-116.74455360956836,2025
1745510400001,bottom,-78.1638269185596,2025
1745539200007,bottom,8.066728679394075,2025
1745625600002,bottom,-40.669681622750744,2025
1745654400000,bottom,-54.146622447199135,2025
1745856000005,bottom,-368.6003843044021,2025
1745971200001,bottom,-287.1225938000259,2025
1746028800003,bottom,-281.0148310795328,2025
1746115200001,bottom,138.87239178243817,2025
1746144000000,bottom,220.13409564163712,2025
1746172800000,bottom,155.2476509530627,2025
1746201600003,bottom,349.82292944170945,2025
1746230400000,bottom,205.46716614247853,2025
1746403200000,bottom,-313.77711738484294,2025
1746748800001,top,80.21642515077045,2025
1746777600006,top,67.33526519872092,2025
1746835200001,top,-36.9491670608073,2025
1746864000000,top,-117.46508800024745,2025
1746921600000,top,-74.42899521384814,2025
1746979200001,top,-78.36731254941597,2025
1747036800000,top,-264.2200078331407,2025
1747123200008,top,71.78986156990042,2025
1747180800007,top,-72.6912138204676,2025
1747584000000,top,308.6359365485809,2025
1747699200000,top,562.4625044426008,2025
1747785600000,top,18.535564414799545,2025
1747872000001,top,-174.33627322747714,2025
1747900800000,top,-320.9534819638819,2025
1747929600002,top,-409.88953784719496,2025
1747958400006,top,-255.20847957120105,2025
1748016000007,top,75.84935240240245,2025
1748131200004,top,91.05258663102035,2025
1748246400000,top,-218.63940139568982,2025
1748275200002,top,-288.3912968399242,2025
1748534400000,top,-233.3336623151354,2025
1748649600000,top,146.051124105689,2025
1749168000002,bottom,-426.59662147643314,2025
1749196800000,bottom,-243.56789501035414,2025
1749225600006,bottom,-270.7476032920846,2025
1749254400000,bottom,-580.4418227035184,2025
1749283200000,bottom,-428.8370221826814,2025
1749398400000,bottom,-374.1035071007708,2025
1749542400001,top,-405.85014703767786,2025
1749600000000,top,-395.06049057398116,2025
1749945600005,bottom,67.0533518977774,2025
1750579200000,top,389.9462342183353,2025
1750665600004,bottom,-595.5309355455489,2025
1750809600005,bottom,-102.70484697847792,2025
1751212800001,top,75.6731941201856,2025
1752105600003,top,541.4771283908622,2025
1752134400000,top,598.3748788932937,2025
1752192000004,top,243.28341618843632,2025
1752220800007,top,411.53064879886193,2025
1752249600001,top,232.23710613049354,2025
1752278400000,top,173.87003769822118,2025
1752307200001,top,-96.59822554819829,2025
1752336000002,top,-69.44542611548687,2025
1752364800006,top,4.297669347144829,2025
1752393600001,top,6.30933593726747,2025
1752422400003,top,13.927472892559368,2025
1752480000000,top,-370.59376044477443,2025
1752508800000,top,-93.18306577335387,2025
1754006400001,bottom,112.48576030209301,2025
1755504000001,bottom,106.42986119065735,2025
1756483200005,bottom,-46.51450089502672,2025
1756598400016,bottom,-240.60212630228216,2025
1756857600006,bottom,47.075906700822635,2025
1757721600005,bottom,47.894547348165794,2025
1757980800001,bottom,-171.65634854606247,2025
1758240000000,bottom,149.25069868190045,2025
1758355200000,bottom,233.36750819539188,2025
1758384000002,bottom,254.446302976354,2025
1758412800000,bottom,308.14514347687964,2025
1758758400000,bottom,307.7987029501534,2025
1758787200001,bottom,186.12296809541752,2025
1758931200000,bottom,-438.47284345048075,2025
1759132800002,bottom,-602.907109440977,2025
1759161600001,bottom,-546.4392692089308,2025
1759968000001,bottom,1021.3951711580721,2025
1760025600000,bottom,638.2279199175318,2025
1760054400005,bottom,553.2614863503889,2025
1760112000014,bottom,360.477682910922,2025
1760198400000,bottom,-87.77899386590947,2025
1760227200004,bottom,-239.30305759383972,2025
1760284800000,bottom,201.34959653957353,2025
1760313600003,bottom,335.6270058404805,2025
1760371200003,bottom,503.96813727847393,2025
1760400000000,bottom,596.4354082952124,2025
1760428800000,bottom,540.5529577530361,2025
1760457600000,bottom,482.9327821720582,2025
1760486400006,bottom,567.491792177673,2025
1760544000000,bottom,338.76537263115415,2025
1760572800000,bottom,314.3775597080885,2025
1760601600003,bottom,319.54446988137164,2025
1760630400002,bottom,-7.619049902349172,2025
1760659200001,bottom,-56.43356102185069,2025
1760688000005,bottom,-540.652896477231,2025
1760716800003,bottom,-350.0018693772648,2025
1760745600000,bottom,-394.6922172327676,2025
1760774400002,bottom,-140.75876734857815,2025
1760803200001,bottom,-617.0805432335695,2025
1760832000001,bottom,-122.77912993493055,2025
1760918400004,bottom,72.83140052043514,2025
1760947200001,bottom,145.20734758830602,2025
1761004800009,bottom,19.93032104766491,2025
1761062400000,bottom,271.9576571526934,2025
1761091200004,bottom,-260.23411534250516,2025
1762646400004,bottom,-98.41476505209211,2025
1762848000000,bottom,724.9144704521034,2025
1763913600003,bottom,-4.963277838442735,2025
1764028800000,bottom,-361.916187228563,2025
1764086400007,bottom,-605.4079850653619,2025
1764201600013,bottom,-56.18331270620324,2025
1764345600008,bottom,797.7459614574784,2025
1764374400000,bottom,486.51747297029436,2025
1764633600004,bottom,-696.5608721649768,2025
1764720000000,bottom,221.0712768519936,2025
1765036800008,bottom,-374.912021637565,2025
1765440000000,bottom,-14.742777322009225,2025
1765670400000,top,-286.53303825552246,2025
1766131200001,top,130.1029664244864,2025
1766160000000,top,191.97256805424902,2025
1767772800001,top,-253.10514637771607,2026
1767916800003,bottom,-8.298050460606042,2026
1768291200009,top,388.17960170477295,2026
1768608000000,bottom,295.46864323996624,2026
1768953600001,top,109.95577964873672,2026
1769817600000,top,-669.9569552745826,2026
1769904000001,bottom,372.9135039526761,2026
1769990400000,bottom,477.64300498195536,2026
1770019200014,bottom,756.5080112068208,2026
1770048000000,bottom,1417.0119866577998,2026
1770076800000,bottom,1976.7739907383982,2026
1770134400000,bottom,1202.523708860905,2026
1770307200007,bottom,-531.5775611272737,2026
1770336000000,bottom,-1173.7153998638278,2026
1770364800001,bottom,-888.5195435837916,2026
1770393600000,bottom,-154.79717442386564,2026
1770422400003,bottom,-15.581917683275424,2026
1770451200000,bottom,-143.31306933691155,2026
1770480000010,bottom,3.1769427353374304,2026
1770508800003,bottom,48.0221354862871,2026
1770537600000,bottom,362.06761489159425,2026
1770566400000,bottom,646.8439884033845,2026
1770595200002,bottom,448.13885191241366,2026
1770652800007,bottom,332.080641770975,2026
1770681600000,bottom,555.6818693011496,2026
1770710400007,bottom,385.4812459381658,2026
1770739200000,bottom,87.13710675118459,2026
1770796800006,bottom,-364.10003923985124,2026
1770912000001,bottom,-307.74832224773996,2026
1771084800002,bottom,279.77048239858317,2026
1771171200000,bottom,194.3701448612063,2026
1771228800003,bottom,196.89428451842474,2026
1771257600000,bottom,166.8281836010406,2026
1771459200013,bottom,-245.4028666954937,2026
1771516800003,bottom,-226.5073236731301,2026
1771833600000,bottom,-307.71159827050076,2026
1772064000000,bottom,120.16253025876236,2026
1772179200000,bottom,243.87219948425587,2026
1772265600000,bottom,-707.7282694858449,2026
1772294400004,bottom,-480.56680841591805,2026
1772582400001,bottom,5.11009112465112,2026
1772784000001,bottom,465.31843298224976,2026
1772899200001,bottom,-509.6379554639456,2026
1772928000001,bottom,-387.2965613980865,2026
1773014400000,bottom,-651.4584119621974,2026
1773043200004,bottom,-349.4505344822467,2026
1773072000003,bottom,-226.7538962001685,2026
1773187200000,bottom,-159.4846048491998,2026
1773216000007,bottom,-143.20293516455627,2026
1773244800010,bottom,-51.72516272622983,2026
1773273600000,bottom,-152.91402263604525,2026
1773302400000,bottom,-250.03069745195216,2026
1773331200000,bottom,-182.33027752787277,2026
1773504000007,bottom,-491.22810176291654,2026
1773561600000,bottom,-341.89064062978656,2026
1773792000002,bottom,456.3455473035623,2026
1773820800002,bottom,423.2921772716887,2026
1774166400007,bottom,-327.14502671682345,2026
1774195200002,bottom,-311.00983926868486,2026
1774598400000,bottom,107.13078766408103,2026
1774627200000,bottom,-248.80303030303017,2026
1774656000005,bottom,-68.79939560820712,2026
1774684800005,bottom,-134.01005099223417,2026
1775145600001,bottom,-88.73787866543402,2026
1775433600004,top,197.6739286479774,2026
1775577600000,top,614.1515779713409,2026
1775865600000,bottom,-222.28989673978614,2026
1775894400000,bottom,-263.7671545529712,2026
1775923200003,bottom,-366.05269043818043,2026
1775952000000,bottom,-181.25570457750248,2026
1776096000000,bottom,-411.4121867689773,2026
1776124800005,bottom,-93.91928810171078,2026
1776211200000,bottom,-401.2219062278437,2026
1776268800000,bottom,-317.11740325312144,2026
1776441600001,bottom,262.9400141215872,2026
1776470400001,bottom,158.0396374346622,2026
1776499200006,bottom,97.41341066658316,2026
1776556800002,bottom,-95.85349611542713,2026
1776585600010,bottom,-406.5593994725962,2026
1776614400001,bottom,-483.2083273351133,2026
1776729600000,bottom,-339.6090738277706,2026
1776902400000,bottom,75.84729410261406,2026
1777017600000,bottom,-16.049241071948593,2026
1777276800000,bottom,185.16088529693843,2026
1777392000004,top,320.4844001083569,2026
1777852800000,top,366.63152955218004,2026
1777996800000,bottom,150.60435680599073,2026
1778025600010,bottom,79.35269940356605,2026
1778198400003,bottom,-291.5041256188415,2026
1778400000000,top,28.908454527201826,2026
1778428800000,top,-311.0884447998479,2026
1778457600000,top,-361.18574929971993,2026
1778515200000,top,-4.475090210113596,2026
1778601600000,top,-157.31934275423896,2026
1778630400010,top,-187.99118298841333,2026
1778659200003,top,-341.1797581365932,2026
1778947200005,top,-227.42368060245144,2026
1779091200002,top,88.7630131013435,2026
1779120000007,top,108.81657958315373,2026
1779148800001,top,58.45096536331985,2026
1779177600001,top,17.6979391155936,2026
1779206400009,top,26.277841306350922,2026
1779264000006,top,-360.3418107438076,2026
1779292800000,top,-256.0916720464816,2026
1779379200000,top,-133.49448720884993,2026
1779552000003,top,100.40090747728782,2026
1779580800011,top,-113.46771472012728,2026
1779609600008,top,-118.78345664247435,2026
1779638400000,top,-148.46760362700982,2026
1779667200001,top,-348.7910151434541,2026
1779753600000,top,-482.35744354949304,2026
1779811200000,top,-363.13246704316504,2026
1779840000000,top,-339.61331591038356,2026
1779868800004,top,-335.68154409247694,2026
1779897600009,top,-209.93060066712687,2026
1779926400001,top,-97.49556274586112,2026
1779984000001,top,97.65382508070864,2026
1780012800000,top,-16.443079637609593,2026
1780070400008,top,-379.26951787458796,2026
1780156800000,top,-906.9710145908621,2026
1780243200004,top,-1063.6167656213506,2026
1780329600000,top,-1038.6832702591746,2026
1780358400000,top,-1077.1613478458357,2026
1780387200000,top,-1016.5230038587118,2026
1780416000000,top,-1067.7465602825803,2026
1780444800013,top,-851.8001530625245,2026
1780502400001,top,-789.8612841653578,2026
1781683200000,bottom,274.87541818148566,2026
1781827200005,top,60.53858580205308,2026
1782086400000,top,-377.53675076299277,2026
1782489600000,top,-137.5175661901855,2026
1782720000013,top,12.61870743423611,2026
1782748800004,top,286.4123897534683,2026
1782806400000,top,361.6631450172332,2026
1782921600000,top,449.7431289763727,2026
1782950400000,top,502.46707835057316,2026
1783036800000,top,317.86092394501765,2026
1783065600007,top,206.3175836449267,2026
1783123200000,top,217.45263090615708,2026
1783152000000,top,74.11756258185977,2026
1783180800007,top,148.34887187899227,2026
1783209600003,top,35.38432305697127,2026
1783238400001,top,-42.58779164862102,2026
1783267200000,top,-169.0800518634643,2026
1783296000000,top,-221.60124453784502,2026
1783353600000,top,-97.43585375855666,2026
1783382400000,top,-144.2952453089501,2026
1783641600000,top,65.0383118239424,2026
1783699200005,top,-243.26449774578472,2026
1783728000000,top,-298.4063732223623,2026
1783958400004,top,314.94295060579503,2026
1784073600005,top,-185.57548675587276,2026
1784102400002,top,-115.59977460113878,2026
1784620800000,top,-121.99341702596443,2026
