ts,entry_ts,exit_ts,leg,net_bp,year
1637971200005,1637971260000,1638057660000,bottom,73.03658449287444,2021
1638000000008,1638000060000,1638086460000,bottom,-148.71987281707288,2021
1638028800007,1638028860000,1638115260000,bottom,-136.15044811086705,2021
1638057600018,1638057660000,1638144060000,bottom,522.9968407632086,2021
1638086400000,1638086460000,1638172860000,bottom,690.980654670515,2021
1638115200004,1638115260000,1638201660000,bottom,626.3810531886744,2021
1638144000002,1638144060000,1638230460000,bottom,308.5828926558405,2021
1638172800004,1638172860000,1638259260000,bottom,105.94777097250164,2021
1638201600000,1638201660000,1638288060000,bottom,661.988099514584,2021
1638230400000,1638230460000,1638316860000,bottom,376.09892525372345,2021
1638259200006,1638259260000,1638345660000,bottom,800.625850340136,2021
1638345600000,1638345660000,1638432060000,bottom,-439.01441526445416,2021
1638374400001,1638374460000,1638460860000,bottom,-421.6394639447045,2021
1638403200000,1638403260000,1638489660000,bottom,-168.0446247818128,2021
1638432000007,1638432060000,1638518460000,bottom,-6.445062465100669,2021
1638460800008,1638460860000,1638547260000,bottom,-196.82840072497032,2021
1638518400002,1638518460000,1638604860000,bottom,-1519.7768052516408,2021
1638547200006,1638547260000,1638633660000,bottom,-978.2540686653889,2021
1638576000006,1638576060000,1638662460000,bottom,-209.34147315570016,2021
1638604800004,1638604860000,1638691260000,bottom,801.4338384176651,2021
1638633600000,1638633660000,1638720060000,bottom,89.25223435948328,2021
1638662400003,1638662460000,1638748860000,bottom,177.69267101648347,2021
1638691200008,1638691260000,1638777660000,bottom,-299.7993521341462,2021
1638720000007,1638720060000,1638806460000,bottom,104.34115967456205,2021
1638748800009,1638748860000,1638835260000,bottom,341.3101440035023,2021
1638777600001,1638777660000,1638864060000,bottom,650.8424263377173,2021
1638806400000,1638806460000,1638892860000,bottom,647.0891870560387,2021
1638835200018,1638835260000,1638921660000,bottom,-103.82888860298965,2021
1638864000000,1638864060000,1638950460000,bottom,28.602010318284478,2021
1638892800000,1638892860000,1638979260000,bottom,27.73149247033603,2021
1638921600000,1638921660000,1639008060000,bottom,276.24346140828385,2021
1638950400018,1638950460000,1639036860000,bottom,2.620536664766483,2021
1638979200010,1638979260000,1639065660000,bottom,-505.9594672764271,2021
1639008000010,1639008060000,1639094460000,bottom,-735.6106983387472,2021
1639036800000,1639036860000,1639123260000,bottom,-812.8846606557198,2021
1639065600000,1639065660000,1639152060000,bottom,-444.1406206011327,2021
1639094400000,1639094460000,1639180860000,bottom,-537.9273426554759,2021
1639123200008,1639123260000,1639209660000,bottom,-136.70822517704505,2021
1639152000012,1639152060000,1639238460000,bottom,103.09917155514837,2021
1639180800009,1639180860000,1639267260000,bottom,452.2377361487979,2021
1639209600008,1639209660000,1639296060000,bottom,185.82848851099357,2021
1639238400000,1639238460000,1639324860000,bottom,-101.62721470638945,2021
1639267200001,1639267260000,1639353660000,bottom,86.76652083756743,2021
1639296000015,1639296060000,1639382460000,bottom,-173.99033499594418,2021
1639324800011,1639324860000,1639411260000,bottom,-545.0326311236191,2021
1639353600006,1639353660000,1639440060000,bottom,-866.7454948677249,2021
1639382400019,1639382460000,1639468860000,bottom,-530.7151927596725,2021
1639411200000,1639411260000,1639497660000,bottom,-84.20344296167158,2021
1639440000004,1639440060000,1639526460000,bottom,200.41327814903045,2021
1639468800000,1639468860000,1639555260000,bottom,188.337796848413,2021
1639497600015,1639497660000,1639584060000,bottom,-350.1280104912767,2021
1639526400000,1639526460000,1639612860000,bottom,429.30132245897545,2021
1639555200008,1639555260000,1639641660000,bottom,414.5558899242226,2021
1639584000005,1639584060000,1639670460000,bottom,1158.9766406023434,2021
1639612800006,1639612860000,1639699260000,bottom,-178.11522592856608,2021
1639641600009,1639641660000,1639728060000,bottom,-388.1662155249059,2021
1639670400000,1639670460000,1639756860000,bottom,-637.513941706112,2021
1639699200000,1639699260000,1639785660000,bottom,-211.00688930642363,2021
1639728000005,1639728060000,1639814460000,bottom,30.090140990415975,2021
1639756800006,1639756860000,1639843260000,bottom,288.024464895696,2021
1639785600014,1639785660000,1639872060000,bottom,165.94461261029215,2021
1639814400012,1639814460000,1639900860000,bottom,213.16297993444988,2021
1639843200000,1639843260000,1639929660000,bottom,-81.07547385045198,2021
1639872000031,1639872060000,1639958460000,bottom,-77.08836926814388,2021
1639900800000,1639900860000,1639987260000,bottom,-417.1966406140119,2021
1639929600003,1639929660000,1640016060000,bottom,-303.73930353337397,2021
1639958400015,1639958460000,1640044860000,bottom,63.41928911775054,2021
1639987200007,1639987260000,1640073660000,bottom,453.13807921196394,2021
1640016000005,1640016060000,1640102460000,bottom,427.9657171692748,2021
1640044800003,1640044860000,1640131260000,bottom,142.35305920794985,2021
1640073600012,1640073660000,1640160060000,bottom,111.08625776319838,2021
1640102400005,1640102460000,1640188860000,bottom,70.97399936571392,2021
1640131200000,1640131260000,1640217660000,bottom,-100.51534981860887,2021
1640160000001,1640160060000,1640246460000,bottom,-383.5856699434774,2021
1640188800006,1640188860000,1640275260000,bottom,-157.90751583581607,2021
1640217600011,1640217660000,1640304060000,bottom,306.84474307070286,2021
1640246400000,1640246460000,1640332860000,bottom,462.61538461538424,2021
1640275200000,1640275260000,1640361660000,bottom,358.13730792994727,2021
1640304000005,1640304060000,1640390460000,bottom,-189.316147859923,2021
1640332800000,1640332860000,1640419260000,bottom,-96.11205419640378,2021
1640361600011,1640361660000,1640448060000,bottom,-40.29368853819813,2021
1640390400000,1640390460000,1640476860000,bottom,105.90366122017537,2021
1640419200001,1640419260000,1640505660000,bottom,-67.57411661932821,2021
1640448000005,1640448060000,1640534460000,bottom,-87.31216786160999,2021
1640476800004,1640476860000,1640563260000,bottom,-65.34100554013199,2021
1640505600002,1640505660000,1640592060000,bottom,33.66016146399377,2021
1640534400000,1640534460000,1640620860000,bottom,84.85779667202499,2021
1640563200002,1640563260000,1640649660000,bottom,-105.65650446481321,2021
1640592000005,1640592060000,1640678460000,bottom,-350.23633584619614,2021
1640620800000,1640620860000,1640707260000,bottom,-490.850913583744,2021
1640649600000,1640649660000,1640736060000,bottom,-594.3110608226136,2021
1640678400012,1640678460000,1640764860000,bottom,-312.1608008871495,2021
1640707200000,1640707260000,1640793660000,bottom,-288.06849020030097,2021
1640736000006,1640736060000,1640822460000,bottom,-435.76275811928286,2021
1640764800003,1640764860000,1640851260000,bottom,-225.58976763050453,2021
1640793600004,1640793660000,1640880060000,bottom,-233.41722489804195,2021
1640822400003,1640822460000,1640908860000,bottom,176.9188416160168,2021
1640851200001,1640851260000,1640937660000,bottom,-16.367736363318997,2021
1640880000017,1640880060000,1640966460000,bottom,181.22911051212955,2021
1640908800006,1640908860000,1640995260000,bottom,-71.94058593665663,2021
1640937600009,1640937660000,1641024060000,bottom,-22.04682769292797,2021
1640966400000,1640966460000,1641052860000,bottom,-154.86182692078842,2021
1640995200006,1640995260000,1641081660000,bottom,206.4638916409918,2022
1641024000009,1641024060000,1641110460000,bottom,69.17262629418343,2022
1641052800000,1641052860000,1641139260000,bottom,119.64975932853352,2022
1641081600028,1641081660000,1641168060000,bottom,136.666486068729,2022
1641110400000,1641110460000,1641196860000,bottom,170.9002575033931,2022
1641139200000,1641139260000,1641225660000,bottom,-17.307762126917304,2022
1641168000010,1641168060000,1641254460000,bottom,-148.5107273678703,2022
1641196800013,1641196860000,1641283260000,bottom,-143.14190397759205,2022
