variant,symbol,direction,ret_threshold,oi_threshold,entry_delay_min,exit_hold_h,n_events,mean_net_bp,median_net_bp,win_rate,std_bp,t_stat,null_percentile,edge_vs_null_bp,significant,year_breakdown
btc_short_ret5_oi-1_entry60_exit24h,BTCUSDT,short,0.05,-0.01,60,24,10,-231.90421849945287,-188.03128923405063,0.3,347.79878900399655,-2.108533878337338,1.0,-210.65239374704586,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -175.1736625210467}, ""2024"": {""n"": 3, ""mean_bp"": -279.55899486870163}, ""2025"": {""n"": 1, ""mean_bp"": 169.97218580216145}, ""2026"": {""n"": 1, ""mean_bp"": -774.4690735853515}}"
btc_short_ret5_oi-1_entry60_exit72h,BTCUSDT,short,0.05,-0.01,60,72,10,-312.1482173161452,-278.6784729744589,0.1,288.3536599045466,-3.4232245729323805,1.5,-268.14777777411723,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 5, ""mean_bp"": -162.69894429404053}, ""2024"": {""n"": 3, ""mean_bp"": -434.71552452570177}, ""2025"": {""n"": 1, ""mean_bp"": -227.71849544676635}, ""2026"": {""n"": 1, ""mean_bp"": -776.1223826673784}}"
btc_short_ret5_oi-2_entry0_exit4h,BTCUSDT,short,0.05,-0.02,0,4,8,-14.61928532211013,-72.37253643627861,0.25,291.98174310867097,-0.14161701587647033,50.0,-1.0481357946888537,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -145.19093092821848}, ""2024"": {""n"": 3, ""mean_bp"": 105.26915467711854}, ""2025"": {""n"": 1, ""mean_bp"": 99.50241114484794}, ""2026"": {""n"": 1, ""mean_bp"": -96.6913649684291}}"
btc_short_ret5_oi-2_entry0_exit24h,BTCUSDT,short,0.05,-0.02,0,24,8,-101.12989382182387,-36.364624577722594,0.5,371.7009769843144,-0.7695393677171299,15.5,-83.51925880489242,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": 20.40510704625107}, ""2024"": {""n"": 3, ""mean_bp"": -100.95373200855745}, ""2025"": {""n"": 1, ""mean_bp"": 209.45153314309974}, ""2026"": {""n"": 1, ""mean_bp"": -776.8448088307715}}"
btc_short_ret5_oi-2_entry0_exit72h,BTCUSDT,short,0.05,-0.02,0,72,8,-237.33343038544382,-207.2036188462477,0.25,392.0487959312796,-1.7122366375764018,9.0,-206.28204393726764,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -81.99880815325565}, ""2024"": {""n"": 3, ""mean_bp"": -193.95972946768026}, ""2025"": {""n"": 1, ""mean_bp"": -226.30257329905135}, ""2026"": {""n"": 1, ""mean_bp"": -844.4892569216915}}"
btc_short_ret5_oi-2_entry30_exit4h,BTCUSDT,short,0.05,-0.02,30,4,8,-71.7473770556501,-4.038243939881596,0.5,205.49251331536718,-0.9875407338181479,5.0,-53.813155152450236,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -94.19996747894886}, ""2024"": {""n"": 3, ""mean_bp"": -36.46614324525701}, ""2025"": {""n"": 1, ""mean_bp"": 52.946843409874106}, ""2026"": {""n"": 1, ""mean_bp"": -234.92752768245737}}"
btc_short_ret5_oi-2_entry30_exit24h,BTCUSDT,short,0.05,-0.02,30,24,8,-159.78847298261724,-105.48936303325416,0.375,393.27937969867327,-1.1491831876669658,4.0,-137.7084447952115,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": 21.11002834901467}, ""2024"": {""n"": 3, ""mean_bp"": -237.15622687932228}, ""2025"": {""n"": 1, ""mean_bp"": 224.10423810423754}, ""2026"": {""n"": 1, ""mean_bp"": -854.2734263742528}}"
btc_short_ret5_oi-2_entry30_exit72h,BTCUSDT,short,0.05,-0.02,30,72,8,-312.65401263857785,-210.63083040794004,0.125,387.24982012596416,-2.2835881233464264,3.0,-280.6344583122218,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -63.98864492446612}, ""2024"": {""n"": 3, ""mean_bp"": -424.89094465779795}, ""2025"": {""n"": 1, ""mean_bp"": -157.56206163057107}, ""2026"": {""n"": 1, ""mean_bp"": -877.0312707312593}}"
btc_short_ret5_oi-2_entry60_exit4h,BTCUSDT,short,0.05,-0.02,60,4,8,-95.41931872977459,-78.87854885707856,0.375,189.49393276127884,-1.4242492378903502,1.0,-77.41819937602867,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -150.88396645689326}, ""2024"": {""n"": 3, ""mean_bp"": -45.45850344302814}, ""2025"": {""n"": 1, ""mean_bp"": 35.6516990302065}, ""2026"": {""n"": 1, ""mean_bp"": -209.978839168639}}"
btc_short_ret5_oi-2_entry60_exit24h,BTCUSDT,short,0.05,-0.02,60,24,8,-181.1348378774498,-188.03128923405063,0.375,328.8900420102998,-1.557744605332375,2.5,-156.38647451648845,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -16.510255563054432}, ""2024"": {""n"": 3, ""mean_bp"": -265.0170161824151}, ""2025"": {""n"": 1, ""mean_bp"": 169.97218580216145}, ""2026"": {""n"": 1, ""mean_bp"": -774.4690735853515}}"
btc_short_ret5_oi-2_entry60_exit72h,BTCUSDT,short,0.05,-0.02,60,72,8,-346.5208490634544,-278.6784729744589,0.125,342.6482668091092,-2.860393773207608,0.5,-325.5137746236857,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 3, ""mean_bp"": -113.81688518242659}, ""2024"": {""n"": 3, ""mean_bp"": -475.6250862820703}, ""2025"": {""n"": 1, ""mean_bp"": -227.71849544676635}, ""2026"": {""n"": 1, ""mean_bp"": -776.1223826673784}}"
btc_short_ret5_oinone_entry0_exit4h,BTCUSDT,short,0.05,,0,4,64,-38.06332397417265,-25.76849537700808,0.4375,350.8108296648981,-0.868007957691193,6.5,-24.412376953128565,False,"{""2021"": {""n"": 29, ""mean_bp"": -195.87058132035185}, ""2022"": {""n"": 17, ""mean_bp"": 133.53489477915605}, ""2023"": {""n"": 7, ""mean_bp"": -34.58620108540553}, ""2024"": {""n"": 6, ""mean_bp"": 203.91012150027635}, ""2025"": {""n"": 4, ""mean_bp"": 22.358739065527608}, ""2026"": {""n"": 1, ""mean_bp"": -96.6913649684291}}"
btc_short_ret5_oinone_entry0_exit24h,BTCUSDT,short,0.05,,0,24,64,-64.96404073502148,-23.174629789269197,0.453125,598.4242497090239,-0.8684680243704618,12.0,-50.64057540393247,False,"{""2021"": {""n"": 29, ""mean_bp"": -266.2781070546008}, ""2022"": {""n"": 17, ""mean_bp"": 164.64306793661427}, ""2023"": {""n"": 7, ""mean_bp"": 36.66211194999822}, ""2024"": {""n"": 6, ""mean_bp"": 17.14929043958196}, ""2025"": {""n"": 4, ""mean_bp"": 295.68715629072443}, ""2026"": {""n"": 1, ""mean_bp"": -776.8448088307715}}"
btc_short_ret5_oinone_entry0_exit72h,BTCUSDT,short,0.05,,0,72,64,-45.40111079907277,-48.51902479747804,0.46875,783.1521233596351,-0.46377820548382936,32.0,-32.34893562596939,False,"{""2021"": {""n"": 29, ""mean_bp"": -293.7756669837896}, ""2022"": {""n"": 17, ""mean_bp"": 406.097648826836}, ""2023"": {""n"": 7, ""mean_bp"": 9.930655539163212}, ""2024"": {""n"": 6, ""mean_bp"": -67.65525488182402}, ""2025"": {""n"": 4, ""mean_bp"": -27.232645307118545}, ""2026"": {""n"": 1, ""mean_bp"": -844.4892569216915}}"
btc_short_ret5_oinone_entry30_exit4h,BTCUSDT,short,0.05,,30,4,64,-51.710196092885084,-31.06534080687494,0.421875,283.70008120598237,-1.4581651403995346,0.5,-37.174727821174336,True,"{""2021"": {""n"": 29, ""mean_bp"": -156.6619831691026}, ""2022"": {""n"": 17, ""mean_bp"": 104.1110790482317}, ""2023"": {""n"": 7, ""mean_bp"": -72.03010364404876}, ""2024"": {""n"": 6, ""mean_bp"": 69.47202159912878}, ""2025"": {""n"": 4, ""mean_bp"": -53.45931456614593}, ""2026"": {""n"": 1, ""mean_bp"": -234.92752768245737}}"
btc_short_ret5_oinone_entry30_exit24h,BTCUSDT,short,0.05,,30,24,64,-104.503432728234,-115.4742433185728,0.359375,590.3394705576627,-1.4161808646068013,0.5,-91.0911113369265,True,"{""2021"": {""n"": 29, ""mean_bp"": -275.3792941804768}, ""2022"": {""n"": 17, ""mean_bp"": 118.24131592954089}, ""2023"": {""n"": 7, ""mean_bp"": -34.39971580686172}, ""2024"": {""n"": 6, ""mean_bp"": -97.9865566559069}, ""2025"": {""n"": 4, ""mean_bp"": 242.66706069559564}, ""2026"": {""n"": 1, ""mean_bp"": -854.2734263742528}}"
btc_short_ret5_oinone_entry30_exit72h,BTCUSDT,short,0.05,,30,72,64,-89.82143244188049,-126.18885132654844,0.453125,792.8731944563698,-0.9062879973231147,11.5,-79.24409768884699,False,"{""2021"": {""n"": 29, ""mean_bp"": -303.50229489915995}, ""2022"": {""n"": 17, ""mean_bp"": 329.5253573963114}, ""2023"": {""n"": 7, ""mean_bp"": -24.92845112713839}, ""2024"": {""n"": 6, ""mean_bp"": -191.7220550127264}, ""2025"": {""n"": 4, ""mean_bp"": -86.76836031110511}, ""2026"": {""n"": 1, ""mean_bp"": -877.0312707312593}}"
btc_short_ret5_oinone_entry60_exit4h,BTCUSDT,short,0.05,,60,4,64,-17.18199836762596,-40.1802396007016,0.4375,266.22690495281336,-0.5163114034825694,38.0,-4.339278463374393,False,"{""2021"": {""n"": 29, ""mean_bp"": -84.26139622403512}, ""2022"": {""n"": 17, ""mean_bp"": 117.55875612825622}, ""2023"": {""n"": 7, ""mean_bp"": -123.35326773181542}, ""2024"": {""n"": 6, ""mean_bp"": 97.30142813646161}, ""2025"": {""n"": 4, ""mean_bp"": -41.230778684705356}, ""2026"": {""n"": 1, ""mean_bp"": -209.978839168639}}"
btc_short_ret5_oinone_entry60_exit24h,BTCUSDT,short,0.05,,60,24,64,-80.50505837520325,-115.4523334388967,0.375,576.4319585768611,-1.1172879251727852,5.0,-65.93895129126018,True,"{""2021"": {""n"": 29, ""mean_bp"": -227.22178138698587}, ""2022"": {""n"": 17, ""mean_bp"": 129.6306610936434}, ""2023"": {""n"": 7, ""mean_bp"": -65.36385791290878}, ""2024"": {""n"": 6, ""mean_bp"": -96.73403367890137}, ""2025"": {""n"": 4, ""mean_bp"": 261.4517416666913}, ""2026"": {""n"": 1, ""mean_bp"": -774.4690735853515}}"
btc_short_ret5_oinone_entry60_exit72h,BTCUSDT,short,0.05,,60,72,64,-64.45937242423668,-114.69995044517944,0.453125,765.753005233265,-0.6734220771837619,21.0,-48.18504698042376,False,"{""2021"": {""n"": 29, ""mean_bp"": -243.70139658230718}, ""2022"": {""n"": 17, ""mean_bp"": 340.0839917872143}, ""2023"": {""n"": 7, ""mean_bp"": -72.42134583101249}, ""2024"": {""n"": 6, ""mean_bp"": -204.86450141343667}, ""2025"": {""n"": 4, ""mean_bp"": -81.80709567044852}, ""2026"": {""n"": 1, ""mean_bp"": -776.1223826673784}}"
eth_long_ret-2_oi-1_entry0_exit4h,ETHUSDT,long,-0.02,-0.01,0,4,297,-26.181763557113822,2.7758276862595146,0.5084175084175084,208.26703493641958,-2.166489492635291,5.5,-12.824328189687813,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 8.611872846230211}, ""2024"": {""n"": 89, ""mean_bp"": -8.944257023865815}, ""2025"": {""n"": 105, ""mean_bp"": -63.72870158982574}, ""2026"": {""n"": 47, ""mean_bp"": -16.39778965523274}}"
eth_long_ret-2_oi-1_entry0_exit24h,ETHUSDT,long,-0.02,-0.01,0,24,297,12.630436033435918,6.405583545515249,0.5050505050505051,371.2371662525596,0.5863340552314406,83.5,17.361235894135795,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -0.9357762544759761}, ""2024"": {""n"": 89, ""mean_bp"": 47.55629978415548}, ""2025"": {""n"": 105, ""mean_bp"": -10.112503017920108}, ""2026"": {""n"": 47, ""mean_bp"": 13.466917197295642}}"
eth_long_ret-2_oi-1_entry0_exit72h,ETHUSDT,long,-0.02,-0.01,0,72,296,0.2380138334743864,-28.22015578539215,0.47297297297297297,614.2367413987965,0.006666720746595839,37.5,-8.272703055455182,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 77.4286350608265}, ""2024"": {""n"": 89, ""mean_bp"": 11.335036457530887}, ""2025"": {""n"": 105, ""mean_bp"": -18.759520034273834}, ""2026"": {""n"": 46, ""mean_bp"": -71.8395676047687}}"
eth_long_ret-2_oi-1_entry30_exit4h,ETHUSDT,long,-0.02,-0.01,30,4,297,-20.982301129804537,-5.8037066040210625,0.48484848484848486,189.92897458190637,-1.9038823893092907,15.0,-8.01706546083612,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -3.5356319692549056}, ""2024"": {""n"": 89, ""mean_bp"": -4.590652849037707}, ""2025"": {""n"": 105, ""mean_bp"": -44.52724648705123}, ""2026"": {""n"": 47, ""mean_bp"": -20.208916182317793}}"
eth_long_ret-2_oi-1_entry30_exit24h,ETHUSDT,long,-0.02,-0.01,30,24,297,14.160908506250756,5.743635325222275,0.5050505050505051,363.932270709179,0.6705771864160133,85.5,19.511813351146454,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -21.69280182253468}, ""2024"": {""n"": 89, ""mean_bp"": 53.837753350442156}, ""2025"": {""n"": 105, ""mean_bp"": 7.407613263374424}, ""2026"": {""n"": 47, ""mean_bp"": -3.165376860111701}}"
eth_long_ret-2_oi-1_entry30_exit72h,ETHUSDT,long,-0.02,-0.01,30,72,296,6.055302359894401,-28.34170193970297,0.47297297297297297,617.130517467083,0.16881252511671765,43.5,-0.8672069852316309,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 61.73429533214425}, ""2024"": {""n"": 89, ""mean_bp"": 18.93622150192823}, ""2025"": {""n"": 105, ""mean_bp"": 7.020527891667682}, ""2026"": {""n"": 46, ""mean_bp"": -88.85283005147949}}"
eth_long_ret-2_oi-1_entry60_exit4h,ETHUSDT,long,-0.02,-0.01,60,4,297,-30.593515602841794,-14.859714442541515,0.43434343434343436,189.70382903230677,-2.7792749548840185,1.0,-18.61186335433066,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -7.8516217284298735}, ""2024"": {""n"": 89, ""mean_bp"": -10.931115783218583}, ""2025"": {""n"": 105, ""mean_bp"": -63.42274959388749}, ""2026"": {""n"": 47, ""mean_bp"": -21.581389472070228}}"
eth_long_ret-2_oi-1_entry60_exit24h,ETHUSDT,long,-0.02,-0.01,60,24,297,1.7653314213501226,-12.629352812649085,0.48148148148148145,372.6999975815302,0.08162911463096578,62.5,7.267185980488028,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": -23.694900445074875}, ""2024"": {""n"": 89, ""mean_bp"": 38.74690216733725}, ""2025"": {""n"": 105, ""mean_bp"": -4.641184105536819}, ""2026"": {""n"": 47, ""mean_bp"": -23.615576696733378}}"
eth_long_ret-2_oi-1_entry60_exit72h,ETHUSDT,long,-0.02,-0.01,60,72,296,-0.2926474523611383,-40.57496128529557,0.4797297297297297,603.7784793494861,-0.008338980801350142,34.5,-12.52936508566117,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 56, ""mean_bp"": 49.29511092838584}, ""2024"": {""n"": 89, ""mean_bp"": 7.53211918634025}, ""2025"": {""n"": 105, ""mean_bp"": -1.912455642356009}, ""2026"": {""n"": 46, ""mean_bp"": -72.10218745707401}}"
eth_long_ret-2_oi-2_entry0_exit4h,ETHUSDT,long,-0.02,-0.02,0,4,165,-12.39628491491032,16.744081067775042,0.5636363636363636,207.55740898616648,-0.7671764820210966,52.5,-0.061238474366808404,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 27.13086712975051}, ""2024"": {""n"": 48, ""mean_bp"": 8.412381508115294}, ""2025"": {""n"": 52, ""mean_bp"": -65.19414011014707}, ""2026"": {""n"": 20, ""mean_bp"": -13.99875292304308}}"
eth_long_ret-2_oi-2_entry0_exit24h,ETHUSDT,long,-0.02,-0.02,0,24,165,21.170563722409714,-15.209528538506088,0.4727272727272727,352.1526009418595,0.7722243541818988,86.0,24.74102657810851,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 36.39238059798788}, ""2024"": {""n"": 48, ""mean_bp"": 79.4239814678175}, ""2025"": {""n"": 52, ""mean_bp"": 3.590670890445853}, ""2026"": {""n"": 20, ""mean_bp"": -107.17900547351394}}"
eth_long_ret-2_oi-2_entry0_exit72h,ETHUSDT,long,-0.02,-0.02,0,72,165,24.799883286103242,-43.88649974334123,0.4666666666666667,591.8241695309107,0.5382684336569798,63.5,14.124347263549922,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 75.87575203675792}, ""2024"": {""n"": 48, ""mean_bp"": 114.09913262966705}, ""2025"": {""n"": 52, ""mean_bp"": -13.146443872900932}, ""2026"": {""n"": 20, ""mean_bp"": -205.77856921401198}}"
eth_long_ret-2_oi-2_entry30_exit4h,ETHUSDT,long,-0.02,-0.02,30,4,165,-22.767123828106826,-5.447915429385596,0.4727272727272727,193.17361992788986,-1.513917898460824,9.5,-11.714403182934568,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 14.297777656520875}, ""2024"": {""n"": 48, ""mean_bp"": -11.063953366676536}, ""2025"": {""n"": 52, ""mean_bp"": -55.00255522709257}, ""2026"": {""n"": 20, ""mean_bp"": -50.43863963858884}}"
eth_long_ret-2_oi-2_entry30_exit24h,ETHUSDT,long,-0.02,-0.02,30,24,165,8.888700891496741,1.9852332637622219,0.503030303030303,343.6874846454909,0.3322129416240927,72.0,14.02780435929623,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 15.301240502941614}, ""2024"": {""n"": 48, ""mean_bp"": 71.92411814999565}, ""2025"": {""n"": 52, ""mean_bp"": 6.227859886353292}, ""2026"": {""n"": 20, ""mean_bp"": -149.90632804127864}}"
eth_long_ret-2_oi-2_entry30_exit72h,ETHUSDT,long,-0.02,-0.02,30,72,165,23.75737189750334,-46.5062025645817,0.4727272727272727,594.8115518857821,0.5130515144061508,53.5,3.980878635235488,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 58.92060354284241}, ""2024"": {""n"": 48, ""mean_bp"": 108.15430236541476}, ""2025"": {""n"": 52, ""mean_bp"": 6.027173170410941}, ""2026"": {""n"": 20, ""mean_bp"": -211.81401573705676}}"
eth_long_ret-2_oi-2_entry60_exit4h,ETHUSDT,long,-0.02,-0.02,60,4,165,-30.529201753319416,-11.88725805331957,0.44242424242424244,198.53591537446601,-1.9752330263404558,2.5,-18.23768811052103,True,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 4.784893468908598}, ""2024"": {""n"": 48, ""mean_bp"": 4.66625497809154}, ""2025"": {""n"": 52, ""mean_bp"": -90.88934962910717}, ""2026"": {""n"": 20, ""mean_bp"": -37.518627681670615}}"
eth_long_ret-2_oi-2_entry60_exit24h,ETHUSDT,long,-0.02,-0.02,60,24,165,1.371386038235045,-11.580123506772942,0.4727272727272727,349.79365672554263,0.0503604690295602,59.5,6.838181312686123,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 4.08585432937754}, ""2024"": {""n"": 48, ""mean_bp"": 58.31312512731366}, ""2025"": {""n"": 52, ""mean_bp"": -3.0192990428747972}, ""2026"": {""n"": 20, ""mean_bp"": -129.9805602197386}}"
eth_long_ret-2_oi-2_entry60_exit72h,ETHUSDT,long,-0.02,-0.02,60,72,165,14.894224182494007,-56.54747402364756,0.46060606060606063,584.7894873796223,0.3271600769709404,62.0,10.769094236994237,False,"{""2021"": {""n"": 0, ""mean_bp"": null}, ""2022"": {""n"": 0, ""mean_bp"": null}, ""2023"": {""n"": 45, ""mean_bp"": 36.93735768517267}, ""2024"": {""n"": 48, ""mean_bp"": 110.91412276215858}, ""2025"": {""n"": 52, ""mean_bp"": -2.4595697578907685}, ""2026"": {""n"": 20, ""mean_bp"": -220.0307185447276}}"
eth_long_ret-2_oinone_entry0_exit4h,ETHUSDT,long,-0.02,,0,4,1081,-15.363045776056188,2.134662587647952,0.5041628122109159,242.22000753251905,-2.085355771282193,28.499999999999996,-3.5066989655531415,False,"{""2021"": {""n"": 335, ""mean_bp"": -19.466680110313778}, ""2022"": {""n"": 243, ""mean_bp"": -16.480671807371746}, ""2023"": {""n"": 78, ""mean_bp"": 19.70061199456636}, ""2024"": {""n"": 158, ""mean_bp"": -4.705790317908169}, ""2025"": {""n"": 181, ""mean_bp"": -32.52485772472957}, ""2026"": {""n"": 86, ""mean_bp"": -11.481918778382834}}"
eth_long_ret-2_oinone_entry0_exit24h,ETHUSDT,long,-0.02,,0,24,1081,18.409900722874987,38.93184640543069,0.5337650323774283,518.8370110226066,1.1666305496598384,93.0,18.168989575637518,False,"{""2021"": {""n"": 335, ""mean_bp"": 62.78641060930536}, ""2022"": {""n"": 243, ""mean_bp"": -47.955784012583784}, ""2023"": {""n"": 78, ""mean_bp"": 33.619181168604555}, ""2024"": {""n"": 158, ""mean_bp"": 77.3240611212348}, ""2025"": {""n"": 181, ""mean_bp"": -11.528029938847734}, ""2026"": {""n"": 86, ""mean_bp"": -25.953647988446455}}"
eth_long_ret-2_oinone_entry0_exit72h,ETHUSDT,long,-0.02,,0,72,1080,52.89622018448622,63.62964149661378,0.5314814814814814,843.1528221298781,2.0617225424413252,92.0,29.012341626395244,False,"{""2021"": {""n"": 335, ""mean_bp"": 194.85214641372897}, ""2022"": {""n"": 243, ""mean_bp"": -76.28050107492574}, ""2023"": {""n"": 78, ""mean_bp"": 114.30365142370975}, ""2024"": {""n"": 158, ""mean_bp"": 86.04355973455193}, ""2025"": {""n"": 181, ""mean_bp"": -29.343423516107787}, ""2026"": {""n"": 85, ""mean_bp"": -80.12702448047305}}"
eth_long_ret-2_oinone_entry30_exit4h,ETHUSDT,long,-0.02,,30,4,1081,-19.83719169196219,-4.602616468360342,0.4884366327474561,232.5758183937447,-2.8043258751804703,4.0,-7.794840658137749,True,"{""2021"": {""n"": 335, ""mean_bp"": -15.388652532956453}, ""2022"": {""n"": 243, ""mean_bp"": -25.689815116084034}, ""2023"": {""n"": 78, ""mean_bp"": 9.35620247789282}, ""2024"": {""n"": 158, ""mean_bp"": -17.31053099564724}, ""2025"": {""n"": 181, ""mean_bp"": -29.28485957226683}, ""2026"": {""n"": 86, ""mean_bp"": -31.864428612155542}}"
eth_long_ret-2_oinone_entry30_exit24h,ETHUSDT,long,-0.02,,30,24,1081,15.569619902371207,26.867814014562413,0.5272895467160037,514.8965920987223,0.9941933180529515,89.0,16.651159332345447,False,"{""2021"": {""n"": 335, ""mean_bp"": 63.026353190456746}, ""2022"": {""n"": 243, ""mean_bp"": -44.75427982644104}, ""2023"": {""n"": 78, ""mean_bp"": 14.565419035526388}, ""2024"": {""n"": 158, ""mean_bp"": 61.68902664291926}, ""2025"": {""n"": 181, ""mean_bp"": -6.989570569276353}, ""2026"": {""n"": 86, ""mean_bp"": -35.181811951486566}}"
eth_long_ret-2_oinone_entry30_exit72h,ETHUSDT,long,-0.02,,30,72,1080,47.76352188161909,51.682826591475504,0.5416666666666666,853.3464184100734,1.8394282412901177,90.5,25.29607433738027,False,"{""2021"": {""n"": 335, ""mean_bp"": 189.62532506607678}, ""2022"": {""n"": 243, ""mean_bp"": -79.11489439413711}, ""2023"": {""n"": 78, ""mean_bp"": 93.47594348572943}, ""2024"": {""n"": 158, ""mean_bp"": 76.66338302073166}, ""2025"": {""n"": 181, ""mean_bp"": -24.017281571107993}, ""2026"": {""n"": 85, ""mean_bp"": -91.43260084710239}}"
eth_long_ret-2_oinone_entry60_exit4h,ETHUSDT,long,-0.02,,60,4,1081,-17.68335123017943,-5.308705885337815,0.482886216466235,234.8467830555761,-2.4756702879643555,14.000000000000002,-5.399847779447802,False,"{""2021"": {""n"": 335, ""mean_bp"": -5.049842116745457}, ""2022"": {""n"": 243, ""mean_bp"": -31.32633169241161}, ""2023"": {""n"": 78, ""mean_bp"": 4.061014056401144}, ""2024"": {""n"": 158, ""mean_bp"": -15.056942459560888}, ""2025"": {""n"": 181, ""mean_bp"": -30.109543746948003}, ""2026"": {""n"": 86, ""mean_bp"": -26.74002022150344}}"
eth_long_ret-2_oinone_entry60_exit24h,ETHUSDT,long,-0.02,,60,24,1081,17.763738462097777,17.167868454746728,0.5226641998149861,514.4179472472149,1.13535350573461,93.5,19.48757810444748,False,"{""2021"": {""n"": 335, ""mean_bp"": 72.00685735308211}, ""2022"": {""n"": 243, ""mean_bp"": -38.059188098690775}, ""2023"": {""n"": 78, ""mean_bp"": 10.934592051932151}, ""2024"": {""n"": 158, ""mean_bp"": 67.64461959569748}, ""2025"": {""n"": 181, ""mean_bp"": -17.45945951557907}, ""2026"": {""n"": 86, ""mean_bp"": -47.11510618167499}}"
